case_id,resource,activity,start_time,end_time
214,Loan Officer-000001,Assess loan risk,2023-03-01 09:36:41.975,2023-03-01 09:56:41.975
214,Loan Officer-000002,Design loan offer,2023-03-01 09:56:41.975,2023-03-01 09:59:53.849
227,Clerk-000003,Check application form completeness,2023-03-01 09:30:00.000,2023-03-01 10:01:39.348
215,Appraiser-000001,Appraise property,2023-03-01 09:36:41.975,2023-03-01 10:08:55.945
225,AML Investigator-000001,AML check,2023-03-01 09:10:57.645,2023-03-01 10:10:29.391
228,Clerk-000004,Check application form completeness,2023-03-01 10:00:00.000,2023-03-01 10:12:51.246
214,Senior Officer-000001,Approve loan offer,2023-03-01 09:59:53.849,2023-03-01 10:19:53.849
227,Clerk-000002,Check credit history,2023-03-01 10:01:39.348,2023-03-01 10:22:59.398
214,Clerk-000003,Cancel application,2023-03-01 10:19:53.849,2023-03-01 10:24:53.849
215,Loan Officer-000001,Assess loan risk,2023-03-01 10:08:55.945,2023-03-01 10:28:55.945
228,Clerk-000001,Check credit history,2023-03-01 10:12:51.246,2023-03-01 10:34:56.634
216,Appraiser-000001,Appraise property,2023-03-01 10:08:55.945,2023-03-01 10:36:28.151
226,AML Investigator-000001,AML check,2023-03-01 10:10:29.391,2023-03-01 10:46:32.338
217,Appraiser-000001,Appraise property,2023-03-01 10:36:28.151,2023-03-01 10:49:39.854
218,Appraiser-000001,Appraise property,2023-03-01 10:49:39.854,2023-03-01 10:54:17.729
216,Loan Officer-000001,Assess loan risk,2023-03-01 10:36:28.151,2023-03-01 10:56:28.151
229,Clerk-000004,Check application form completeness,2023-03-01 10:30:00.000,2023-03-01 10:59:38.256
230,Clerk-000003,Check application form completeness,2023-03-01 11:00:00.000,2023-03-01 11:00:05.229
230,Clerk-000001,Check credit history,2023-03-01 11:00:05.229,2023-03-01 11:03:45.104
227,AML Investigator-000001,AML check,2023-03-01 10:46:32.338,2023-03-01 11:06:22.609
228,AML Investigator-000001,AML check,2023-03-01 11:06:22.609,2023-03-01 11:12:55.669
219,Appraiser-000001,Appraise property,2023-03-01 10:54:17.729,2023-03-01 11:13:20.955
215,Loan Officer-000002,Design loan offer,2023-03-01 10:28:55.945,2023-03-01 11:13:51.154
217,Loan Officer-000001,Assess loan risk,2023-03-01 10:56:28.151,2023-03-01 11:16:28.151
216,Loan Officer-000002,Design loan offer,2023-03-01 11:13:51.154,2023-03-01 11:17:01.699
217,Clerk-000004,Reject application,2023-03-01 11:16:28.151,2023-03-01 11:26:28.151
229,AML Investigator-000001,AML check,2023-03-01 11:12:55.669,2023-03-01 11:33:45.856
215,Senior Officer-000001,Approve loan offer,2023-03-01 11:13:51.154,2023-03-01 11:33:51.154
231,Clerk-000003,Check application form completeness,2023-03-01 11:30:00.000,2023-03-01 11:35:23.173
230,AML Investigator-000001,AML check,2023-03-01 11:33:45.856,2023-03-01 11:35:54.725
218,Loan Officer-000001,Assess loan risk,2023-03-01 11:16:28.151,2023-03-01 11:36:28.151
219,Loan Officer-000002,Assess loan risk,2023-03-01 11:17:01.699,2023-03-01 11:37:01.699
215,Clerk-000001,Cancel application,2023-03-01 11:33:51.154,2023-03-01 11:38:51.154
219,Clerk-000003,Reject application,2023-03-01 11:37:01.699,2023-03-01 11:47:01.699
216,Senior Officer-000001,Approve loan offer,2023-03-01 11:33:51.154,2023-03-01 11:53:51.154
216,Clerk-000001,Approve application,2023-03-01 11:53:51.154,2023-03-01 11:58:51.154
220,Appraiser-000001,Appraise property,2023-03-01 11:13:20.955,2023-03-01 12:01:11.848
232,Clerk-000003,Check application form completeness,2023-03-01 12:00:00.000,2023-03-01 12:04:36.510
231,Clerk-000004,Check credit history,2023-03-01 11:35:23.173,2023-03-01 12:09:19.635
231,AML Investigator-000001,AML check,2023-03-01 11:35:54.725,2023-03-01 12:16:17.896
218,Loan Officer-000001,Design loan offer,2023-03-01 11:36:28.151,2023-03-01 12:18:10.885
220,Loan Officer-000002,Assess loan risk,2023-03-01 12:01:11.848,2023-03-01 12:21:11.848
221,Appraiser-000001,Appraise property,2023-03-01 12:01:11.848,2023-03-01 12:30:40.787
220,Clerk-000003,Reject application,2023-03-01 12:21:11.848,2023-03-01 12:31:11.848
232,AML Investigator-000001,AML check,2023-03-01 12:16:17.896,2023-03-01 12:32:35.993
218,Senior Officer-000001,Approve loan offer,2023-03-01 12:18:10.885,2023-03-01 12:38:10.885
218,Clerk-000003,Cancel application,2023-03-01 12:38:10.885,2023-03-01 12:43:10.885
232,Clerk-000001,Check credit history,2023-03-01 12:04:36.510,2023-03-01 12:43:41.391
221,Loan Officer-000001,Assess loan risk,2023-03-01 12:30:40.787,2023-03-01 12:50:40.787
221,Loan Officer-000002,Design loan offer,2023-03-01 12:50:40.787,2023-03-01 12:53:54.059
222,Appraiser-000001,Appraise property,2023-03-01 12:30:40.787,2023-03-01 12:54:16.533
229,Clerk-000002,Check credit history,2023-03-01 10:59:38.256,2023-03-01 13:01:47.338
223,Appraiser-000001,Appraise property,2023-03-01 12:54:16.533,2023-03-01 13:02:25.188
233,Clerk-000004,Check application form completeness,2023-03-01 12:30:00.000,2023-03-01 13:02:53.406
224,Appraiser-000001,Appraise property,2023-03-01 13:02:25.188,2023-03-01 13:12:01.464
233,AML Investigator-000001,AML check,2023-03-01 13:02:53.406,2023-03-01 13:13:35.472
221,Senior Officer-000001,Approve loan offer,2023-03-01 12:53:54.059,2023-03-01 13:13:54.059
222,Loan Officer-000001,Assess loan risk,2023-03-01 12:54:16.533,2023-03-01 13:14:16.533
225,Appraiser-000001,Appraise property,2023-03-01 13:12:01.464,2023-03-01 13:18:53.117
221,Clerk-000002,Cancel application,2023-03-01 13:13:54.059,2023-03-01 13:18:54.059
223,Loan Officer-000002,Assess loan risk,2023-03-01 13:02:25.188,2023-03-01 13:22:25.188
222,Clerk-000004,Reject application,2023-03-01 13:14:16.533,2023-03-01 13:24:16.533
226,Appraiser-000001,Appraise property,2023-03-01 13:18:53.117,2023-03-01 13:26:09.278
233,Clerk-000001,Check credit history,2023-03-01 13:02:53.406,2023-03-01 13:28:09.553
224,Loan Officer-000001,Assess loan risk,2023-03-01 13:14:16.533,2023-03-01 13:34:16.533
223,Loan Officer-000001,Design loan offer,2023-03-01 13:34:16.533,2023-03-01 13:35:51.655
234,Clerk-000003,Check application form completeness,2023-03-01 13:00:00.000,2023-03-01 13:35:55.864
225,Loan Officer-000002,Assess loan risk,2023-03-01 13:22:25.188,2023-03-01 13:42:25.188
234,AML Investigator-000001,AML check,2023-03-01 13:35:55.864,2023-03-01 13:42:42.692
235,Clerk-000002,Check application form completeness,2023-03-01 13:30:00.000,2023-03-01 13:52:40.518
224,Loan Officer-000001,Design loan offer,2023-03-01 13:35:51.655,2023-03-01 13:52:49.412
225,Loan Officer-000001,Design loan offer,2023-03-01 13:52:49.412,2023-03-01 13:53:08.687
223,Senior Officer-000001,Approve loan offer,2023-03-01 13:35:51.655,2023-03-01 13:55:51.655
223,Clerk-000003,Approve application,2023-03-01 13:55:51.655,2023-03-01 14:00:51.655
226,Loan Officer-000002,Assess loan risk,2023-03-01 13:42:25.188,2023-03-01 14:02:25.188
235,AML Investigator-000001,AML check,2023-03-01 13:52:40.518,2023-03-01 14:03:55.045
234,Clerk-000004,Check credit history,2023-03-01 13:35:55.864,2023-03-01 14:04:45.284
226,Loan Officer-000001,Design loan offer,2023-03-01 14:02:25.188,2023-03-01 14:10:44.636
235,Clerk-000001,Check credit history,2023-03-01 13:52:40.518,2023-03-01 14:11:18.405
224,Senior Officer-000001,Approve loan offer,2023-03-01 13:55:51.655,2023-03-01 14:15:51.655
224,Clerk-000003,Cancel application,2023-03-01 14:15:51.655,2023-03-01 14:20:51.655
227,Appraiser-000001,Appraise property,2023-03-01 13:26:09.278,2023-03-01 14:27:27.668
225,Senior Officer-000001,Approve loan offer,2023-03-01 14:15:51.655,2023-03-01 14:35:51.655
228,Appraiser-000001,Appraise property,2023-03-01 14:27:27.668,2023-03-01 14:39:01.534
225,Clerk-000001,Approve application,2023-03-01 14:35:51.655,2023-03-01 14:40:51.655
237,Clerk-000004,Check application form completeness,2023-03-01 14:30:00.000,2023-03-01 14:41:16.587
229,Appraiser-000001,Appraise property,2023-03-01 14:39:01.534,2023-03-01 14:42:51.673
237,Clerk-000003,Check credit history,2023-03-01 14:41:16.587,2023-03-01 14:46:58.674
227,Loan Officer-000002,Assess loan risk,2023-03-01 14:27:27.668,2023-03-01 14:47:27.668
236,Clerk-000002,Check application form completeness,2023-03-01 14:00:00.000,2023-03-01 14:49:21.848
226,Senior Officer-000001,Approve loan offer,2023-03-01 14:35:51.655,2023-03-01 14:55:51.655
228,Loan Officer-000001,Assess loan risk,2023-03-01 14:39:01.534,2023-03-01 14:59:01.534
226,Clerk-000004,Approve application,2023-03-01 14:55:51.655,2023-03-02 07:00:51.655
227,Loan Officer-000001,Design loan offer,2023-03-01 14:59:01.534,2023-03-02 07:02:16.074
228,Loan Officer-000001,Design loan offer,2023-03-02 07:02:16.074,2023-03-02 07:02:27.445
229,Loan Officer-000002,Assess loan risk,2023-03-01 14:47:27.668,2023-03-02 07:07:27.668
238,Clerk-000003,Check application form completeness,2023-03-01 15:00:00.000,2023-03-02 07:09:50.254
229,Clerk-000002,Reject application,2023-03-02 07:07:27.668,2023-03-02 07:17:27.668
227,Senior Officer-000001,Approve loan offer,2023-03-02 07:02:16.074,2023-03-02 07:22:16.074
227,Clerk-000003,Approve application,2023-03-02 07:22:16.074,2023-03-02 07:27:16.074
236,Clerk-000001,Check credit history,2023-03-01 14:49:21.848,2023-03-02 07:27:34.091
237,AML Investigator-000001,AML check,2023-03-01 14:41:16.587,2023-03-02 07:30:07.736
239,Clerk-000002,Check application form completeness,2023-03-02 07:30:00.000,2023-03-02 07:39:35.507
228,Senior Officer-000001,Approve loan offer,2023-03-02 07:22:16.074,2023-03-02 07:42:16.074
228,Clerk-000001,Cancel application,2023-03-02 07:42:16.074,2023-03-02 07:47:16.074
239,Clerk-000003,Check credit history,2023-03-02 07:39:35.507,2023-03-02 07:55:13.327
230,Appraiser-000001,Appraise property,2023-03-01 14:42:51.673,2023-03-02 08:08:29.052
231,Appraiser-000001,Appraise property,2023-03-02 08:08:29.052,2023-03-02 08:10:11.788
232,Appraiser-000001,Appraise property,2023-03-02 08:10:11.788,2023-03-02 08:11:35.764
240,Clerk-000002,Check application form completeness,2023-03-02 08:00:00.000,2023-03-02 08:12:44.343
230,Loan Officer-000001,Assess loan risk,2023-03-02 08:08:29.052,2023-03-02 08:28:29.052
231,Loan Officer-000002,Assess loan risk,2023-03-02 08:10:11.788,2023-03-02 08:30:11.788
233,Appraiser-000001,Appraise property,2023-03-02 08:11:35.764,2023-03-02 08:31:58.787
234,Appraiser-000001,Appraise property,2023-03-02 08:31:58.787,2023-03-02 08:32:49.044
236,AML Investigator-000001,AML check,2023-03-02 07:30:07.736,2023-03-02 08:47:34.780
232,Loan Officer-000001,Assess loan risk,2023-03-02 08:28:29.052,2023-03-02 08:48:29.052
241,Clerk-000003,Check application form completeness,2023-03-02 08:30:00.000,2023-03-02 08:48:31.629
231,Loan Officer-000001,Design loan offer,2023-03-02 08:48:29.052,2023-03-02 08:49:56.990
230,Loan Officer-000002,Design loan offer,2023-03-02 08:30:11.788,2023-03-02 08:55:05.774
232,Loan Officer-000001,Design loan offer,2023-03-02 08:49:56.990,2023-03-02 09:00:46.782
238,Clerk-000004,Check credit history,2023-03-02 07:09:50.254,2023-03-02 09:01:48.655
240,Clerk-000001,Check credit history,2023-03-02 08:12:44.343,2023-03-02 09:01:51.553
241,Clerk-000002,Check credit history,2023-03-02 08:48:31.629,2023-03-02 09:07:56.893
238,AML Investigator-000001,AML check,2023-03-02 08:47:34.780,2023-03-02 09:09:50.044
231,Senior Officer-000001,Approve loan offer,2023-03-02 08:49:56.990,2023-03-02 09:09:56.990
239,AML Investigator-000001,AML check,2023-03-02 09:09:50.044,2023-03-02 09:13:23.709
242,Clerk-000003,Check application form completeness,2023-03-02 09:00:00.000,2023-03-02 09:13:42.213
240,AML Investigator-000001,AML check,2023-03-02 09:13:23.709,2023-03-02 09:13:47.350
231,Clerk-000004,Cancel application,2023-03-02 09:09:56.990,2023-03-02 09:14:56.990
233,Loan Officer-000002,Assess loan risk,2023-03-02 08:55:05.774,2023-03-02 09:15:05.774
234,Loan Officer-000001,Assess loan risk,2023-03-02 09:00:46.782,2023-03-02 09:20:46.782
241,AML Investigator-000001,AML check,2023-03-02 09:13:47.350,2023-03-02 09:22:10.547
230,Senior Officer-000001,Approve loan offer,2023-03-02 09:09:56.990,2023-03-02 09:29:56.990
234,Clerk-000002,Reject application,2023-03-02 09:20:46.782,2023-03-02 09:30:46.782
233,Loan Officer-000002,Design loan offer,2023-03-02 09:15:05.774,2023-03-02 09:30:48.978
230,Clerk-000003,Approve application,2023-03-02 09:29:56.990,2023-03-02 09:34:56.990
243,Clerk-000004,Check application form completeness,2023-03-02 09:30:00.000,2023-03-02 09:39:37.574
232,Senior Officer-000001,Approve loan offer,2023-03-02 09:29:56.990,2023-03-02 09:49:56.990
242,Clerk-000001,Check credit history,2023-03-02 09:13:42.213,2023-03-02 09:50:31.964
232,Clerk-000003,Cancel application,2023-03-02 09:49:56.990,2023-03-02 09:54:56.990
235,Appraiser-000001,Appraise property,2023-03-02 08:32:49.044,2023-03-02 10:02:53.057
233,Senior Officer-000001,Approve loan offer,2023-03-02 09:49:56.990,2023-03-02 10:09:56.990
233,Clerk-000001,Approve application,2023-03-02 10:09:56.990,2023-03-02 10:14:56.990
244,Clerk-000004,Check application form completeness,2023-03-02 10:00:00.000,2023-03-02 10:20:23.463
235,Loan Officer-000001,Assess loan risk,2023-03-02 10:02:53.057,2023-03-02 10:22:53.057
235,Clerk-000001,Reject application,2023-03-02 10:22:53.057,2023-03-02 10:32:53.057
245,Clerk-000004,Check application form completeness,2023-03-02 10:30:00.000,2023-03-02 10:36:00.454
244,Clerk-000003,Check credit history,2023-03-02 10:20:23.463,2023-03-02 10:38:10.453
242,AML Investigator-000001,AML check,2023-03-02 09:22:10.547,2023-03-02 10:43:03.952
243,Clerk-000002,Check credit history,2023-03-02 09:39:37.574,2023-03-02 10:49:35.696
243,AML Investigator-000001,AML check,2023-03-02 10:43:03.952,2023-03-02 10:59:11.496
245,Clerk-000001,Check credit history,2023-03-02 10:36:00.454,2023-03-02 11:11:19.441
236,Appraiser-000001,Appraise property,2023-03-02 10:02:53.057,2023-03-02 11:24:30.968
244,AML Investigator-000001,AML check,2023-03-02 10:59:11.496,2023-03-02 11:30:39.592
246,Clerk-000004,Check application form completeness,2023-03-02 11:00:00.000,2023-03-02 11:31:31.395
247,Clerk-000003,Check application form completeness,2023-03-02 11:30:00.000,2023-03-02 11:38:55.347
236,Loan Officer-000002,Assess loan risk,2023-03-02 11:24:30.968,2023-03-02 11:44:30.968
245,AML Investigator-000001,AML check,2023-03-02 11:30:39.592,2023-03-02 11:45:06.557
247,Clerk-000001,Check credit history,2023-03-02 11:38:55.347,2023-03-02 11:46:07.564
236,Loan Officer-000001,Design loan offer,2023-03-02 11:44:30.968,2023-03-02 11:46:22.492
246,AML Investigator-000001,AML check,2023-03-02 11:45:06.557,2023-03-02 11:52:30.555
247,AML Investigator-000001,AML check,2023-03-02 11:52:30.555,2023-03-02 11:54:33.834
237,Appraiser-000001,Appraise property,2023-03-02 11:24:30.968,2023-03-02 11:55:37.466
246,Clerk-000002,Check credit history,2023-03-02 11:31:31.395,2023-03-02 12:03:41.638
236,Senior Officer-000001,Approve loan offer,2023-03-02 11:46:22.492,2023-03-02 12:06:22.492
236,Clerk-000003,Cancel application,2023-03-02 12:06:22.492,2023-03-02 12:11:22.492
238,Appraiser-000001,Appraise property,2023-03-02 11:55:37.466,2023-03-02 12:15:00.351
237,Loan Officer-000002,Assess loan risk,2023-03-02 11:55:37.466,2023-03-02 12:15:37.466
237,Clerk-000001,Reject application,2023-03-02 12:15:37.466,2023-03-02 12:25:37.466
249,Clerk-000002,Check application form completeness,2023-03-02 12:30:00.000,2023-03-02 12:32:52.263
238,Loan Officer-000001,Assess loan risk,2023-03-02 12:15:00.351,2023-03-02 12:35:00.351
238,Loan Officer-000002,Design loan offer,2023-03-02 12:35:00.351,2023-03-02 12:35:54.357
249,AML Investigator-000001,AML check,2023-03-02 12:32:52.263,2023-03-02 12:42:12.848
249,Clerk-000003,Check credit history,2023-03-02 12:32:52.263,2023-03-02 12:47:49.400
238,Senior Officer-000001,Approve loan offer,2023-03-02 12:35:54.357,2023-03-02 12:55:54.357
248,Clerk-000004,Check application form completeness,2023-03-02 12:00:00.000,2023-03-02 12:57:54.229
238,Clerk-000001,Cancel application,2023-03-02 12:55:54.357,2023-03-02 13:00:54.357
250,Clerk-000003,Check application form completeness,2023-03-02 13:00:00.000,2023-03-02 13:01:16.489
239,Appraiser-000001,Appraise property,2023-03-02 12:15:00.351,2023-03-02 13:02:43.950
239,Loan Officer-000001,Assess loan risk,2023-03-02 13:02:43.950,2023-03-02 13:22:43.950
250,Clerk-000004,Check credit history,2023-03-02 13:01:16.489,2023-03-02 13:32:08.631
239,Clerk-000001,Reject application,2023-03-02 13:22:43.950,2023-03-02 13:32:43.950
240,Appraiser-000001,Appraise property,2023-03-02 13:02:43.950,2023-03-02 13:37:32.050
251,Clerk-000003,Check application form completeness,2023-03-02 13:30:00.000,2023-03-02 13:41:33.583
240,Loan Officer-000002,Assess loan risk,2023-03-02 13:37:32.050,2023-03-02 13:57:32.050
251,Clerk-000004,Check credit history,2023-03-02 13:41:33.583,2023-03-02 13:58:56.815
248,Clerk-000002,Check credit history,2023-03-02 12:57:54.229,2023-03-02 14:00:07.597
241,Appraiser-000001,Appraise property,2023-03-02 13:37:32.050,2023-03-02 14:03:44.556
240,Clerk-000001,Reject application,2023-03-02 13:57:32.050,2023-03-02 14:07:32.050
241,Loan Officer-000001,Assess loan risk,2023-03-02 14:03:44.556,2023-03-02 14:23:44.556
252,Clerk-000003,Check application form completeness,2023-03-02 14:00:00.000,2023-03-02 14:25:43.911
241,Loan Officer-000002,Design loan offer,2023-03-02 14:23:44.556,2023-03-02 14:26:15.166
252,Clerk-000004,Check credit history,2023-03-02 14:25:43.911,2023-03-02 14:33:16.549
253,Clerk-000002,Check application form completeness,2023-03-02 14:30:00.000,2023-03-02 14:41:21.129
241,Senior Officer-000001,Approve loan offer,2023-03-02 14:26:15.166,2023-03-02 14:46:15.166
248,AML Investigator-000001,AML check,2023-03-02 12:57:54.229,2023-03-02 14:46:21.688
250,AML Investigator-000001,AML check,2023-03-02 14:46:21.688,2023-03-02 14:50:01.295
241,Clerk-000003,Approve application,2023-03-02 14:46:15.166,2023-03-02 14:51:15.166
242,Appraiser-000001,Appraise property,2023-03-02 14:03:44.556,2023-03-03 07:21:33.722
253,Clerk-000001,Check credit history,2023-03-02 14:41:21.129,2023-03-03 07:23:22.566
243,Appraiser-000001,Appraise property,2023-03-03 07:21:33.722,2023-03-03 07:25:23.091
251,AML Investigator-000001,AML check,2023-03-02 14:50:01.295,2023-03-03 07:35:29.493
