,Unnamed: 0,activity_name,lifecycle:transition,resource,end_timestamp,Activity,Resource,case_id,case:variant,case:variant-index,case:creator,start_timestamp,agent
538,546,Start,complete,Start,2016-02-11 15:00:44+00:00,Start,Start,85401,Variant 1,1,Fluxicon Disco,2016-02-11 15:00:44+00:00,0
539,547,Traer informacion estudiante - banner,complete,4130,2016-02-11 15:00:44+00:00,Traer informacion estudiante - banner,4130,85401,Variant 1,1,Fluxicon Disco,2016-02-11 15:00:44+00:00,93
540,548,Radicar Solicitud Homologacion,complete,4130,2016-02-11 15:02:28+00:00,Radicar Solicitud Homologacion,4130,85401,Variant 1,1,Fluxicon Disco,2016-02-11 15:00:51+00:00,93
541,549,Cancelar Solicitud,complete,1707,2016-02-11 16:38:10+00:00,Cancelar Solicitud,1707,85401,Variant 1,1,Fluxicon Disco,2016-02-11 16:37:58+00:00,15
542,551,End,complete,End,2016-02-11 16:50:23+00:00,End,End,85401,Variant 1,1,Fluxicon Disco,2016-02-11 16:50:23+00:00,5
543,550,Notificacion estudiante cancelacion soli,complete,1707,2016-02-11 16:50:23+00:00,Notificacion estudiante cancelacion soli,1707,85401,Variant 1,1,Fluxicon Disco,2016-02-11 16:50:23+00:00,15
544,553,Traer informacion estudiante - banner,complete,9433,2016-02-11 18:47:49+00:00,Traer informacion estudiante - banner,9433,85452,Variant 2,2,Fluxicon Disco,2016-02-11 18:47:49+00:00,94
545,552,Start,complete,Start,2016-02-11 18:47:49+00:00,Start,Start,85452,Variant 2,2,Fluxicon Disco,2016-02-11 18:47:49+00:00,0
546,554,Radicar Solicitud Homologacion,complete,9433,2016-02-11 18:47:51+00:00,Radicar Solicitud Homologacion,9433,85452,Variant 2,2,Fluxicon Disco,2016-02-11 18:47:51+00:00,94
547,555,Validar solicitud,complete,677,2016-02-11 19:03:07+00:00,Validar solicitud,677,85452,Variant 2,2,Fluxicon Disco,2016-02-11 18:59:07+00:00,26
548,556,Homologacion por grupo de cursos,complete,3445,2016-02-12 11:24:49+00:00,Homologacion por grupo de cursos,3445,85452,Variant 2,2,Fluxicon Disco,2016-02-12 10:40:49+00:00,61
549,557,End,complete,End,2016-02-12 11:24:49+00:00,End,End,85452,Variant 2,2,Fluxicon Disco,2016-02-12 11:24:49+00:00,5
550,559,Traer informacion estudiante - banner,complete,4130,2016-02-11 18:57:25+00:00,Traer informacion estudiante - banner,4130,85453,Variant 46,46,Fluxicon Disco,2016-02-11 18:57:25+00:00,93
551,558,Start,complete,Start,2016-02-11 18:57:25+00:00,Start,Start,85453,Variant 46,46,Fluxicon Disco,2016-02-11 18:57:25+00:00,0
552,560,Radicar Solicitud Homologacion,complete,4130,2016-02-11 19:20:22+00:00,Radicar Solicitud Homologacion,4130,85453,Variant 46,46,Fluxicon Disco,2016-02-11 18:57:27+00:00,93
553,561,Validar solicitud,complete,1707,2016-02-16 16:51:59+00:00,Validar solicitud,1707,85453,Variant 46,46,Fluxicon Disco,2016-02-16 15:55:06+00:00,15
554,563,Homologacion por grupo de cursos,complete,15930,2016-02-25 17:43:47+00:00,Homologacion por grupo de cursos,15930,85453,Variant 46,46,Fluxicon Disco,2016-02-25 16:48:46+00:00,88
555,562,Revisar curso,complete,1707,2016-02-25 16:56:32+00:00,Revisar curso,1707,85453,Variant 46,46,Fluxicon Disco,2016-02-25 16:48:46+00:00,15
556,564,Evaluacion curso,complete,6958,2016-02-26 16:59:27+00:00,Evaluacion curso,6958,85453,Variant 46,46,Fluxicon Disco,2016-02-26 16:35:03+00:00,179
557,565,Validacion final,complete,1707,2016-03-02 17:15:10+00:00,Validacion final,1707,85453,Variant 46,46,Fluxicon Disco,2016-03-02 17:11:10+00:00,15
558,566,Visto Bueno Cierre Proceso,complete,15930,2016-03-03 10:34:43+00:00,Visto Bueno Cierre Proceso,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-03 10:18:43+00:00,88
559,567,Validacion final,complete,1707,2016-03-07 12:55:43+00:00,Validacion final,1707,85453,Variant 46,46,Fluxicon Disco,2016-03-07 12:54:52+00:00,15
560,568,Visto Bueno Cierre Proceso,complete,15930,2016-03-07 13:53:43+00:00,Visto Bueno Cierre Proceso,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-07 13:51:45+00:00,88
561,569,Transferir Creditos,complete,15930,2016-03-07 15:50:13+00:00,Transferir Creditos,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-07 15:50:13+00:00,88
562,570,Transferir creditos homologables,complete,15930,2016-03-07 15:50:14+00:00,Transferir creditos homologables,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-07 15:50:14+00:00,88
563,575,End,complete,End,2016-03-07 15:50:15+00:00,End,End,85453,Variant 46,46,Fluxicon Disco,2016-03-07 15:50:15+00:00,5
564,572,Transferir creditos homologables,complete,15930,2016-03-07 15:50:15+00:00,Transferir creditos homologables,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-07 15:50:15+00:00,88
565,571,Transferir creditos homologables,complete,15930,2016-03-07 15:50:15+00:00,Transferir creditos homologables,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-07 15:50:15+00:00,88
566,573,Transferir creditos homologables,complete,15930,2016-03-07 15:50:15+00:00,Transferir creditos homologables,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-07 15:50:15+00:00,88
567,574,Transferir creditos homologables,complete,15930,2016-03-07 15:50:15+00:00,Transferir creditos homologables,15930,85453,Variant 46,46,Fluxicon Disco,2016-03-07 15:50:15+00:00,88
568,577,Traer informacion estudiante - banner,complete,5330,2016-02-11 19:27:04+00:00,Traer informacion estudiante - banner,5330,85454,Variant 25,25,Fluxicon Disco,2016-02-11 19:27:04+00:00,95
569,576,Start,complete,Start,2016-02-11 19:27:04+00:00,Start,Start,85454,Variant 25,25,Fluxicon Disco,2016-02-11 19:27:04+00:00,0
570,578,Radicar Solicitud Homologacion,complete,5330,2016-02-11 20:06:57+00:00,Radicar Solicitud Homologacion,5330,85454,Variant 25,25,Fluxicon Disco,2016-02-11 19:27:08+00:00,95
571,579,Validar solicitud,complete,241,2016-02-18 19:24:30+00:00,Validar solicitud,241,85454,Variant 25,25,Fluxicon Disco,2016-02-18 19:16:47+00:00,72
572,580,Recepcion de documentos,complete,26789,2016-02-20 03:37:05+00:00,Recepcion de documentos,26789,85454,Variant 25,25,Fluxicon Disco,2016-02-19 18:20:05+00:00,44
573,582,Homologacion por grupo de cursos,complete,6979,2016-02-20 05:02:38+00:00,Homologacion por grupo de cursos,6979,85454,Variant 25,25,Fluxicon Disco,2016-02-19 18:20:05+00:00,133
574,581,End,complete,End,2016-02-20 03:37:05+00:00,End,End,85454,Variant 25,25,Fluxicon Disco,2016-02-20 03:37:05+00:00,5
575,584,Validar solicitud,complete,1707,2016-02-11 21:00:30+00:00,Validar solicitud,1707,85504,Variant 16,16,Fluxicon Disco,2016-02-11 20:48:23+00:00,15
576,583,Start,complete,Start,2016-02-11 20:48:23+00:00,Start,Start,85504,Variant 16,16,Fluxicon Disco,2016-02-11 20:48:23+00:00,0
577,585,Traer informacion estudiante - banner,complete,4457,2016-02-11 23:26:13+00:00,Traer informacion estudiante - banner,4457,85504,Variant 16,16,Fluxicon Disco,2016-02-11 23:26:13+00:00,96
578,586,Radicar Solicitud Homologacion,complete,4457,2016-02-11 23:26:16+00:00,Radicar Solicitud Homologacion,4457,85504,Variant 16,16,Fluxicon Disco,2016-02-11 23:26:16+00:00,96
579,587,Homologacion por grupo de cursos,complete,15930,2016-02-15 16:57:55+00:00,Homologacion por grupo de cursos,15930,85504,Variant 16,16,Fluxicon Disco,2016-02-15 14:55:51+00:00,88
580,588,End,complete,End,2016-02-15 16:57:55+00:00,End,End,85504,Variant 16,16,Fluxicon Disco,2016-02-15 16:57:55+00:00,5
581,589,Start,complete,Start,2016-02-11 23:04:43+00:00,Start,Start,85551,Variant 16,16,Fluxicon Disco,2016-02-11 23:04:43+00:00,0
582,590,Validar solicitud,complete,22404,2016-02-11 23:06:55+00:00,Validar solicitud,22404,85551,Variant 16,16,Fluxicon Disco,2016-02-11 23:04:43+00:00,17
583,591,Traer informacion estudiante - banner,complete,26348,2016-02-12 00:55:21+00:00,Traer informacion estudiante - banner,26348,85551,Variant 16,16,Fluxicon Disco,2016-02-12 00:55:21+00:00,97
584,592,Radicar Solicitud Homologacion,complete,26348,2016-02-12 00:55:28+00:00,Radicar Solicitud Homologacion,26348,85551,Variant 16,16,Fluxicon Disco,2016-02-12 00:55:28+00:00,97
585,593,Homologacion por grupo de cursos,complete,4560,2016-02-13 00:06:23+00:00,Homologacion por grupo de cursos,4560,85551,Variant 16,16,Fluxicon Disco,2016-02-12 15:12:36+00:00,100
586,594,End,complete,End,2016-02-13 00:06:23+00:00,End,End,85551,Variant 16,16,Fluxicon Disco,2016-02-13 00:06:23+00:00,5
587,596,Traer informacion estudiante - banner,complete,7490,2016-02-12 13:18:57+00:00,Traer informacion estudiante - banner,7490,85601,Variant 1,1,Fluxicon Disco,2016-02-12 13:18:57+00:00,98
588,595,Start,complete,Start,2016-02-12 13:18:57+00:00,Start,Start,85601,Variant 1,1,Fluxicon Disco,2016-02-12 13:18:57+00:00,0
589,597,Radicar Solicitud Homologacion,complete,7490,2016-02-12 13:26:50+00:00,Radicar Solicitud Homologacion,7490,85601,Variant 1,1,Fluxicon Disco,2016-02-12 13:19:04+00:00,98
590,598,Cancelar Solicitud,complete,22404,2016-02-15 13:41:49+00:00,Cancelar Solicitud,22404,85601,Variant 1,1,Fluxicon Disco,2016-02-15 13:05:55+00:00,17
591,599,Notificacion estudiante cancelacion soli,complete,22404,2016-02-19 17:56:32+00:00,Notificacion estudiante cancelacion soli,22404,85601,Variant 1,1,Fluxicon Disco,2016-02-19 17:56:32+00:00,17
592,600,End,complete,End,2016-02-19 17:56:32+00:00,End,End,85601,Variant 1,1,Fluxicon Disco,2016-02-19 17:56:32+00:00,5
593,601,Start,complete,Start,2016-02-12 20:14:06+00:00,Start,Start,85607,Variant 5,5,Fluxicon Disco,2016-02-12 20:14:06+00:00,0
594,602,Traer informacion estudiante - banner,complete,20194,2016-02-12 20:14:06+00:00,Traer informacion estudiante - banner,20194,85607,Variant 5,5,Fluxicon Disco,2016-02-12 20:14:06+00:00,101
595,603,Radicar Solicitud Homologacion,complete,20194,2016-02-12 20:14:27+00:00,Radicar Solicitud Homologacion,20194,85607,Variant 5,5,Fluxicon Disco,2016-02-12 20:14:07+00:00,101
596,605,End,complete,End,2016-02-23 16:59:14+00:00,End,End,85607,Variant 5,5,Fluxicon Disco,2016-02-23 16:59:14+00:00,5
597,604,Notificacion estudiante cancelacion soli,complete,1,2016-02-23 16:59:14+00:00,Notificacion estudiante cancelacion soli,1,85607,Variant 5,5,Fluxicon Disco,2016-02-23 16:59:14+00:00,137
598,607,Traer informacion estudiante - banner,complete,11583,2016-02-12 20:41:04+00:00,Traer informacion estudiante - banner,11583,85608,Variant 5,5,Fluxicon Disco,2016-02-12 20:41:04+00:00,49
599,606,Start,complete,Start,2016-02-12 20:41:04+00:00,Start,Start,85608,Variant 5,5,Fluxicon Disco,2016-02-12 20:41:04+00:00,0
600,608,Radicar Solicitud Homologacion,complete,11583,2016-02-12 20:41:10+00:00,Radicar Solicitud Homologacion,11583,85608,Variant 5,5,Fluxicon Disco,2016-02-12 20:41:08+00:00,49
601,610,End,complete,End,2016-02-23 19:08:18+00:00,End,End,85608,Variant 5,5,Fluxicon Disco,2016-02-23 19:08:18+00:00,5
602,609,Notificacion estudiante cancelacion soli,complete,1,2016-02-23 19:08:18+00:00,Notificacion estudiante cancelacion soli,1,85608,Variant 5,5,Fluxicon Disco,2016-02-23 19:08:18+00:00,137
603,611,Start,complete,Start,2016-02-12 21:25:29+00:00,Start,Start,85610,Variant 1,1,Fluxicon Disco,2016-02-12 21:25:29+00:00,0
604,612,Traer informacion estudiante - banner,complete,9336,2016-02-12 21:25:29+00:00,Traer informacion estudiante - banner,9336,85610,Variant 1,1,Fluxicon Disco,2016-02-12 21:25:29+00:00,99
605,613,Radicar Solicitud Homologacion,complete,9336,2016-02-12 21:25:39+00:00,Radicar Solicitud Homologacion,9336,85610,Variant 1,1,Fluxicon Disco,2016-02-12 21:25:33+00:00,99
606,614,Cancelar Solicitud,complete,677,2016-02-12 22:25:05+00:00,Cancelar Solicitud,677,85610,Variant 1,1,Fluxicon Disco,2016-02-12 21:31:37+00:00,26
607,616,End,complete,End,2016-02-23 18:06:14+00:00,End,End,85610,Variant 1,1,Fluxicon Disco,2016-02-23 18:06:14+00:00,5
608,615,Notificacion estudiante cancelacion soli,complete,677,2016-02-23 18:06:14+00:00,Notificacion estudiante cancelacion soli,677,85610,Variant 1,1,Fluxicon Disco,2016-02-23 18:06:14+00:00,26
609,617,Start,complete,Start,2016-02-12 22:00:21+00:00,Start,Start,85613,Variant 2,2,Fluxicon Disco,2016-02-12 22:00:21+00:00,0
610,618,Traer informacion estudiante - banner,complete,9336,2016-02-12 22:00:21+00:00,Traer informacion estudiante - banner,9336,85613,Variant 2,2,Fluxicon Disco,2016-02-12 22:00:21+00:00,99
611,619,Radicar Solicitud Homologacion,complete,9336,2016-02-12 22:00:48+00:00,Radicar Solicitud Homologacion,9336,85613,Variant 2,2,Fluxicon Disco,2016-02-12 22:00:23+00:00,99
612,620,Validar solicitud,complete,677,2016-02-12 22:59:24+00:00,Validar solicitud,677,85613,Variant 2,2,Fluxicon Disco,2016-02-12 22:25:52+00:00,26
613,621,Homologacion por grupo de cursos,complete,3445,2016-02-19 14:24:13+00:00,Homologacion por grupo de cursos,3445,85613,Variant 2,2,Fluxicon Disco,2016-02-19 13:58:24+00:00,61
614,622,End,complete,End,2016-02-19 14:24:13+00:00,End,End,85613,Variant 2,2,Fluxicon Disco,2016-02-19 14:24:13+00:00,5
615,623,Start,complete,Start,2016-02-12 14:08:02+00:00,Start,Start,85654,Variant 1,1,Fluxicon Disco,2016-02-12 14:08:02+00:00,0
616,624,Traer informacion estudiante - banner,complete,9336,2016-02-12 14:08:02+00:00,Traer informacion estudiante - banner,9336,85654,Variant 1,1,Fluxicon Disco,2016-02-12 14:08:02+00:00,99
617,625,Radicar Solicitud Homologacion,complete,9336,2016-02-12 14:08:28+00:00,Radicar Solicitud Homologacion,9336,85654,Variant 1,1,Fluxicon Disco,2016-02-12 14:08:08+00:00,99
618,626,Cancelar Solicitud,complete,677,2016-02-12 15:27:34+00:00,Cancelar Solicitud,677,85654,Variant 1,1,Fluxicon Disco,2016-02-12 14:29:04+00:00,26
619,627,Notificacion estudiante cancelacion soli,complete,677,2016-02-23 18:16:38+00:00,Notificacion estudiante cancelacion soli,677,85654,Variant 1,1,Fluxicon Disco,2016-02-23 18:16:38+00:00,26
620,628,End,complete,End,2016-02-23 18:16:38+00:00,End,End,85654,Variant 1,1,Fluxicon Disco,2016-02-23 18:16:38+00:00,5
621,629,Start,complete,Start,2016-02-12 14:36:21+00:00,Start,Start,85657,Variant 1,1,Fluxicon Disco,2016-02-12 14:36:21+00:00,0
622,630,Traer informacion estudiante - banner,complete,9336,2016-02-12 14:36:21+00:00,Traer informacion estudiante - banner,9336,85657,Variant 1,1,Fluxicon Disco,2016-02-12 14:36:21+00:00,99
623,631,Radicar Solicitud Homologacion,complete,9336,2016-02-12 14:36:27+00:00,Radicar Solicitud Homologacion,9336,85657,Variant 1,1,Fluxicon Disco,2016-02-12 14:36:22+00:00,99
624,632,Cancelar Solicitud,complete,677,2016-02-12 14:45:55+00:00,Cancelar Solicitud,677,85657,Variant 1,1,Fluxicon Disco,2016-02-12 14:41:30+00:00,26
625,634,End,complete,End,2016-02-12 21:07:11+00:00,End,End,85657,Variant 1,1,Fluxicon Disco,2016-02-12 21:07:11+00:00,5
626,633,Notificacion estudiante cancelacion soli,complete,677,2016-02-12 21:07:11+00:00,Notificacion estudiante cancelacion soli,677,85657,Variant 1,1,Fluxicon Disco,2016-02-12 21:07:11+00:00,26
627,635,Start,complete,Start,2016-02-13 00:07:58+00:00,Start,Start,85701,Variant 1,1,Fluxicon Disco,2016-02-13 00:07:58+00:00,0
628,636,Traer informacion estudiante - banner,complete,13733,2016-02-13 00:07:58+00:00,Traer informacion estudiante - banner,13733,85701,Variant 1,1,Fluxicon Disco,2016-02-13 00:07:58+00:00,102
629,637,Radicar Solicitud Homologacion,complete,13733,2016-02-13 00:44:03+00:00,Radicar Solicitud Homologacion,13733,85701,Variant 1,1,Fluxicon Disco,2016-02-13 00:08:03+00:00,102
630,638,Cancelar Solicitud,complete,7297,2016-02-19 17:09:36+00:00,Cancelar Solicitud,7297,85701,Variant 1,1,Fluxicon Disco,2016-02-19 17:09:36+00:00,57
631,639,Notificacion estudiante cancelacion soli,complete,7297,2016-02-19 17:16:51+00:00,Notificacion estudiante cancelacion soli,7297,85701,Variant 1,1,Fluxicon Disco,2016-02-19 17:16:51+00:00,57
632,640,End,complete,End,2016-02-19 17:16:51+00:00,End,End,85701,Variant 1,1,Fluxicon Disco,2016-02-19 17:16:51+00:00,5
633,642,Validar solicitud,complete,18929,2016-02-13 22:21:10+00:00,Validar solicitud,18929,85901,Variant 16,16,Fluxicon Disco,2016-02-13 21:33:10+00:00,29
634,641,Start,complete,Start,2016-02-13 21:33:10+00:00,Start,Start,85901,Variant 16,16,Fluxicon Disco,2016-02-13 21:33:10+00:00,0
635,643,Traer informacion estudiante - banner,complete,11353,2016-02-14 00:15:37+00:00,Traer informacion estudiante - banner,11353,85901,Variant 16,16,Fluxicon Disco,2016-02-14 00:15:37+00:00,103
636,644,Radicar Solicitud Homologacion,complete,11353,2016-02-14 00:15:44+00:00,Radicar Solicitud Homologacion,11353,85901,Variant 16,16,Fluxicon Disco,2016-02-14 00:15:44+00:00,103
637,645,Homologacion por grupo de cursos,complete,18929,2016-02-23 22:10:53+00:00,Homologacion por grupo de cursos,18929,85901,Variant 16,16,Fluxicon Disco,2016-02-23 11:09:55+00:00,29
638,646,End,complete,End,2016-02-23 22:10:53+00:00,End,End,85901,Variant 16,16,Fluxicon Disco,2016-02-23 22:10:53+00:00,5
639,655,Traer informacion estudiante - banner,complete,6107,2016-02-14 12:27:28+00:00,Traer informacion estudiante - banner,6107,86001,Variant 2,2,Fluxicon Disco,2016-02-14 12:27:28+00:00,104
640,654,Start,complete,Start,2016-02-14 12:27:28+00:00,Start,Start,86001,Variant 2,2,Fluxicon Disco,2016-02-14 12:27:28+00:00,0
641,656,Radicar Solicitud Homologacion,complete,6107,2016-02-14 12:27:35+00:00,Radicar Solicitud Homologacion,6107,86001,Variant 2,2,Fluxicon Disco,2016-02-14 12:27:35+00:00,104
642,657,Validar solicitud,complete,19019,2016-02-14 12:38:01+00:00,Validar solicitud,19019,86001,Variant 2,2,Fluxicon Disco,2016-02-14 12:38:01+00:00,11
643,658,Homologacion por grupo de cursos,complete,1007,2016-02-15 11:14:04+00:00,Homologacion por grupo de cursos,1007,86001,Variant 2,2,Fluxicon Disco,2016-02-15 10:30:04+00:00,4
644,659,End,complete,End,2016-02-15 11:14:04+00:00,End,End,86001,Variant 2,2,Fluxicon Disco,2016-02-15 11:14:04+00:00,5
645,660,Start,complete,Start,2016-02-14 13:49:24+00:00,Start,Start,86051,Variant 2,2,Fluxicon Disco,2016-02-14 13:49:24+00:00,0
646,661,Traer informacion estudiante - banner,complete,8528,2016-02-14 13:49:24+00:00,Traer informacion estudiante - banner,8528,86051,Variant 2,2,Fluxicon Disco,2016-02-14 13:49:24+00:00,23
647,662,Radicar Solicitud Homologacion,complete,8528,2016-02-14 13:49:31+00:00,Radicar Solicitud Homologacion,8528,86051,Variant 2,2,Fluxicon Disco,2016-02-14 13:49:31+00:00,23
648,663,Validar solicitud,complete,1707,2016-02-14 13:59:44+00:00,Validar solicitud,1707,86051,Variant 2,2,Fluxicon Disco,2016-02-14 13:57:51+00:00,15
649,664,Homologacion por grupo de cursos,complete,15930,2016-02-15 18:03:46+00:00,Homologacion por grupo de cursos,15930,86051,Variant 2,2,Fluxicon Disco,2016-02-15 14:53:48+00:00,88
650,665,End,complete,End,2016-02-15 18:03:46+00:00,End,End,86051,Variant 2,2,Fluxicon Disco,2016-02-15 18:03:46+00:00,5
651,666,Start,complete,Start,2016-02-14 11:54:06+00:00,Start,Start,86102,Variant 1,1,Fluxicon Disco,2016-02-14 11:54:06+00:00,0
652,667,Traer informacion estudiante - banner,complete,6186,2016-02-14 11:54:06+00:00,Traer informacion estudiante - banner,6186,86102,Variant 1,1,Fluxicon Disco,2016-02-14 11:54:06+00:00,16
653,668,Radicar Solicitud Homologacion,complete,6186,2016-02-14 11:54:07+00:00,Radicar Solicitud Homologacion,6186,86102,Variant 1,1,Fluxicon Disco,2016-02-14 11:54:07+00:00,16
654,669,Cancelar Solicitud,complete,22404,2016-02-14 13:24:54+00:00,Cancelar Solicitud,22404,86102,Variant 1,1,Fluxicon Disco,2016-02-14 12:48:54+00:00,17
655,670,Notificacion estudiante cancelacion soli,complete,22404,2016-02-19 18:22:18+00:00,Notificacion estudiante cancelacion soli,22404,86102,Variant 1,1,Fluxicon Disco,2016-02-19 18:22:18+00:00,17
656,671,End,complete,End,2016-02-19 18:22:18+00:00,End,End,86102,Variant 1,1,Fluxicon Disco,2016-02-19 18:22:18+00:00,5
657,673,Traer informacion estudiante - banner,complete,4924,2016-02-14 15:17:31+00:00,Traer informacion estudiante - banner,4924,86151,Variant 2,2,Fluxicon Disco,2016-02-14 15:17:31+00:00,105
658,672,Start,complete,Start,2016-02-14 15:17:31+00:00,Start,Start,86151,Variant 2,2,Fluxicon Disco,2016-02-14 15:17:31+00:00,0
659,674,Radicar Solicitud Homologacion,complete,4924,2016-02-14 15:26:09+00:00,Radicar Solicitud Homologacion,4924,86151,Variant 2,2,Fluxicon Disco,2016-02-14 15:17:36+00:00,105
660,675,Validar solicitud,complete,294,2016-02-16 13:45:11+00:00,Validar solicitud,294,86151,Variant 2,2,Fluxicon Disco,2016-02-16 13:33:45+00:00,111
661,676,Homologacion por grupo de cursos,complete,7311,2016-02-17 19:56:55+00:00,Homologacion por grupo de cursos,7311,86151,Variant 2,2,Fluxicon Disco,2016-02-17 17:16:55+00:00,123
662,677,End,complete,End,2016-02-17 19:56:55+00:00,End,End,86151,Variant 2,2,Fluxicon Disco,2016-02-17 19:56:55+00:00,5
