case_id,activity,resource,start_timestamp,end_timestamp
Case 767,Email Outbound,Samuil,2010-03-13 08:54:00,2010-03-13 09:05:00
Case 767,Email Outbound,Samuil,2010-03-13 09:05:00,2010-03-13 09:09:00
Case 768,Inbound Call,Susi,2010-03-18 10:46:00,2010-03-18 10:50:00
Case 769,Inbound Call,Maja,2010-03-19 10:56:00,2010-03-19 10:57:00
Case 770,Inbound Call,Karen,2010-03-11 16:49:00,2010-03-11 16:50:00
Case 771,Handle Email,Susi,2010-03-18 08:13:00,2010-03-18 08:18:00
Case 771,Handle Email,Susi,2010-03-18 08:20:00,2010-03-18 08:57:00
Case 771,Call Outbound,Susi,2010-03-18 09:00:00,2010-03-18 09:00:00
Case 772,Inbound Call,Maja,2010-03-22 07:54:00,2010-03-22 07:56:00
Case 772,Handle Case,Maja,2010-04-08 12:48:00,2010-04-08 12:48:00
Case 772,Handle Case,Maja,2010-04-08 12:48:00,2010-04-08 12:49:00
Case 772,Inbound Call,Michael,2010-04-08 13:13:00,2010-04-08 13:15:00
Case 773,Inbound Call,Johan,2010-03-06 08:31:00,2010-03-06 08:33:00
Case 774,Inbound Call,Steffi,2010-03-07 16:02:00,2010-03-07 16:03:00
Case 775,Inbound Email,Wil,2010-03-13 00:17:00,2010-03-14 14:31:00
Case 775,Handle Email,Wil,2010-03-14 14:31:00,2010-03-14 14:40:00
Case 775,Email Outbound,Wil,2010-03-14 14:40:00,2010-03-14 14:41:00
Case 776,Inbound Call,Irena,2010-03-22 09:11:00,2010-03-22 09:13:00
Case 777,Inbound Email,Samuil,2010-03-05 07:52:00,2010-03-07 11:40:00
Case 777,Call Outbound,Samuil,2010-03-07 11:47:00,2010-03-07 11:52:00
Case 777,Inbound Email,Samuil,2010-03-07 11:53:00,2010-03-07 11:53:00
Case 777,Email Outbound,Samuil,2010-03-07 11:53:00,2010-03-07 12:25:00
Case 777,Call Outbound,Samuil,2010-03-07 12:32:00,2010-03-07 12:32:00
Case 777,Call Outbound,Mary,2010-03-08 09:52:00,2010-03-08 09:58:00
Case 777,Handle Case,Mary,2010-03-11 12:43:00,2010-03-11 12:44:00
Case 777,Handle Case,Harold,2010-03-12 10:33:00,2010-03-12 10:35:00
Case 777,Handle Case,David,2010-03-12 11:30:00,2010-03-12 11:31:00
Case 777,Call Outbound,David,2010-04-04 14:48:00,2010-04-04 14:49:00
Case 778,Inbound Call,Harold,2010-03-25 16:03:00,2010-03-25 16:09:00
Case 778,Handle Case,Elena,2010-04-01 08:21:00,2010-04-01 08:24:00
Case 779,Inbound Call,Anne,2010-03-11 11:22:00,2010-03-11 11:22:00
Case 780,Inbound Call,Maja,2010-03-19 11:06:00,2010-03-19 11:08:00
Case 781,Inbound Call,Henk,2010-03-12 08:04:00,2010-03-12 08:05:00
Case 782,Inbound Call,Mary,2010-03-30 12:17:00,2010-03-30 12:18:00
Case 783,Inbound Call,Mary,2010-03-25 08:47:00,2010-03-25 08:48:00
Case 784,Handle Email,Samuil,2010-03-19 08:49:00,2010-03-19 08:55:00
Case 784,Handle Email,Samuil,2010-03-19 08:57:00,2010-03-19 08:57:00
Case 785,Inbound Call,Anne,2010-03-26 09:08:00,2010-03-26 09:10:00
Case 786,Inbound Call,Karen,2010-03-11 16:34:00,2010-03-11 16:36:00
Case 787,Handle Case,Susi,2010-03-25 11:42:00,2010-03-25 11:43:00
Case 788,Inbound Call,Maja,2010-03-22 12:53:00,2010-03-22 12:57:00
Case 789,Inbound Email,Mary,2010-03-30 15:42:00,2010-04-02 13:50:00
Case 789,Email Outbound,Mary,2010-04-02 14:01:00,2010-04-02 14:04:00
Case 789,Handle Email,Mary,2010-04-02 14:04:00,2010-04-02 14:04:00
Case 790,Inbound Call,Karen,2010-03-11 13:56:00,2010-03-11 13:57:00
Case 791,Inbound Call,Anne,2010-03-13 14:10:00,2010-03-13 14:13:00
Case 792,Handle Email,Samuil,2010-03-15 14:25:00,2010-03-15 14:26:00
Case 792,Call Outbound,Samuil,2010-03-20 12:01:00,2010-03-20 12:09:00
Case 792,Call Outbound,Samuil,2010-03-22 13:25:00,2010-03-22 13:58:00
Case 792,Call Outbound,Samuil,2010-03-27 07:40:00,2010-03-27 07:54:00
Case 793,Inbound Call,Ton,2010-03-18 12:46:00,2010-03-18 12:50:00
Case 793,Inbound Call,Monique,2010-03-18 13:46:00,2010-03-18 13:51:00
Case 793,Inbound Call,Nancy,2010-03-25 12:56:00,2010-03-25 12:57:00
Case 793,Handle Case,Mary,2010-03-26 12:22:00,2010-03-26 12:24:00
Case 794,Inbound Call,Samuil,2010-03-29 07:21:00,2010-03-29 07:25:00
Case 794,Inbound Call,Wil,2010-03-29 08:48:00,2010-03-29 08:48:00
Case 794,Inbound Call,Steffi,2010-03-30 09:23:00,2010-03-30 09:30:00
Case 794,Handle Case,Mathias,2010-04-01 08:01:00,2010-04-01 08:04:00
Case 794,Inbound Call,Steve,2010-04-01 13:47:00,2010-04-01 13:50:00
Case 795,Inbound Call,Ton,2010-03-15 14:51:00,2010-03-15 14:53:00
Case 796,Inbound Call,Henk,2010-03-19 09:45:00,2010-03-19 09:56:00
Case 796,Handle Case,Henk,2010-03-19 09:56:00,2010-03-19 09:56:00
Case 797,Inbound Email,Samuil,2010-03-08 10:06:00,2010-03-11 10:59:00
Case 797,Handle Email,Samuil,2010-03-11 11:24:00,2010-03-11 11:24:00
Case 797,Call Outbound,Samuil,2010-03-12 12:03:00,2010-03-12 12:05:00
Case 797,Email Outbound,Samuil,2010-03-13 14:00:00,2010-03-13 14:07:00
Case 797,Call Outbound,Samuil,2010-03-13 14:07:00,2010-03-13 14:07:00
Case 797,Inbound Call,Steve,2010-03-13 17:41:00,2010-03-13 17:45:00
Case 798,Inbound Call,Irena,2010-03-28 08:21:00,2010-03-28 08:23:00
Case 799,Inbound Call,Johan,2010-03-02 09:48:00,2010-03-02 09:52:00
Case 800,Inbound Call,Susi,2010-03-11 07:23:00,2010-03-11 07:27:00
Case 801,Inbound Call,Wil,2010-03-07 10:36:00,2010-03-07 10:37:00
Case 802,Inbound Call,Steve,2010-03-22 17:37:00,2010-03-22 17:42:00
Case 803,Inbound Call,Wil,2010-03-28 07:44:00,2010-03-28 07:45:00
Case 803,Inbound Call,Irena,2010-03-28 08:07:00,2010-03-28 08:08:00
Case 804,Inbound Call,Ton,2010-03-28 14:20:00,2010-03-28 14:26:00
Case 805,Inbound Call,Irena,2010-03-22 09:42:00,2010-03-22 09:44:00
Case 806,Handle Email,Samuil,2010-03-18 11:25:00,2010-03-18 11:30:00
Case 806,Call Outbound,Samuil,2010-03-18 11:31:00,2010-03-18 11:32:00
Case 807,Inbound Call,Ton,2010-03-07 15:15:00,2010-03-07 15:18:00
Case 808,Inbound Call,Mary,2010-03-18 15:45:00,2010-03-18 15:45:00
Case 809,Inbound Call,Richard,2010-03-12 08:01:00,2010-03-12 08:04:00
Case 810,Inbound Call,Maja,2010-03-20 08:26:00,2010-03-20 08:29:00
Case 811,Inbound Call,Johan,2010-03-20 10:09:00,2010-03-20 10:09:00
Case 812,Inbound Call,Wil,2010-03-20 14:40:00,2010-03-20 14:41:00
Case 813,Handle Email,Samuil,2010-03-19 10:27:00,2010-03-19 10:33:00
Case 813,Handle Email,Samuil,2010-03-19 10:34:00,2010-03-19 10:34:00
Case 814,Inbound Call,Wil,2010-03-16 08:08:00,2010-03-16 08:10:00
Case 815,Inbound Call,Wil,2010-03-19 12:56:00,2010-03-19 13:00:00
Case 815,Handle Case,Mary,2010-03-21 10:19:00,2010-03-21 10:21:00
Case 815,Handle Case,Mary,2010-03-27 15:23:00,2010-03-27 15:24:00
Case 815,Handle Case,Mary,2010-03-28 11:27:00,2010-03-28 11:27:00
Case 816,Inbound Email,Samuil,2010-03-14 21:36:00,2010-03-18 12:02:00
Case 816,Inbound Email,Samuil,2010-03-18 12:04:00,2010-03-18 12:04:00
Case 816,Email Outbound,Samuil,2010-03-18 12:04:00,2010-03-18 12:04:00
Case 817,Inbound Call,Wil,2010-03-19 12:50:00,2010-03-19 12:51:00
Case 817,Inbound Call,Susi,2010-04-01 10:49:00,2010-04-01 10:49:00
Case 818,Inbound Call,Erik,2010-03-25 08:07:00,2010-03-25 08:12:00
Case 818,Inbound Call,Mary,2010-03-25 08:30:00,2010-03-25 08:33:00
Case 818,Inbound Call,Monique,2010-03-27 18:07:00,2010-03-27 18:08:00
Case 819,Inbound Email,Mary,2010-03-24 15:56:00,2010-03-25 14:57:00
Case 819,Email Outbound,Mary,2010-03-25 14:59:00,2010-03-25 15:01:00
Case 819,Handle Email,Mary,2010-03-25 15:01:00,2010-03-25 15:01:00
Case 819,Inbound Call,Anne,2010-04-22 15:17:00,2010-04-22 15:19:00
Case 820,Inbound Email,Jochem,2010-03-01 09:53:00,2010-03-05 10:54:00
Case 820,Email Outbound,Jochem,2010-03-05 11:00:00,2010-03-05 11:08:00
Case 820,Email Outbound,Jochem,2010-03-05 11:08:00,2010-03-05 11:09:00
Case 821,Inbound Call,Maja,2010-03-11 09:12:00,2010-03-11 09:13:00
Case 821,Inbound Call,Patrick,2010-04-01 09:21:00,2010-04-01 09:24:00
Case 821,Handle Case,Harold,2010-04-01 14:04:00,2010-04-01 14:08:00
Case 821,Handle Case,David,2010-04-01 15:18:00,2010-04-01 15:19:00
Case 821,Handle Case,Kristin,2010-04-03 15:46:00,2010-04-03 15:51:00
Case 821,Call Outbound,Karen,2010-04-17 16:20:00,2010-04-17 16:22:00
Case 821,Call Outbound,Karen,2010-04-18 15:10:00,2010-04-18 15:12:00
Case 822,Inbound Call,Christian,2010-03-21 11:43:00,2010-03-21 11:45:00
Case 822,Inbound Call,Ton,2010-04-26 14:25:00,2010-04-26 14:32:00
Case 823,Inbound Call,Maja,2010-03-12 12:56:00,2010-03-12 12:57:00
Case 824,Inbound Call,Monique,2010-03-04 14:46:00,2010-03-04 14:49:00
Case 824,Inbound Call,Mary,2010-03-04 15:52:00,2010-03-04 15:59:00
Case 824,Handle Case,Mary,2010-03-05 11:53:00,2010-03-05 11:56:00
Case 824,Call Outbound,Mary,2010-03-05 11:57:00,2010-03-05 11:58:00
Case 824,Handle Case,Mathias,2010-03-06 06:33:00,2010-03-06 06:34:00
Case 824,Inbound Call,Ton,2010-03-28 14:55:00,2010-03-28 14:56:00
Case 825,Inbound Call,Richard,2010-03-11 10:58:00,2010-03-11 11:04:00
Case 826,Inbound Call,Monique,2010-03-06 15:51:00,2010-03-06 15:52:00
Case 826,Inbound Call,Monique,2010-03-06 17:17:00,2010-03-06 17:23:00
Case 826,Handle Case,Mathias,2010-03-07 07:37:00,2010-03-07 07:38:00
Case 827,Inbound Call,Mathias,2010-03-05 07:10:00,2010-03-05 07:11:00
Case 828,Inbound Email,Samuil,2010-03-27 15:18:00,2010-03-28 07:01:00
Case 828,Call Outbound,Samuil,2010-03-28 07:04:00,2010-03-28 07:06:00
Case 828,Inbound Email,Samuil,2010-03-28 07:10:00,2010-03-28 07:10:00
Case 828,Call Outbound,Samuil,2010-03-28 07:10:00,2010-03-28 07:10:00
Case 829,Inbound Call,Rachel,2010-03-11 14:02:00,2010-03-11 14:03:00
Case 829,Handle Case,Rachel,2010-03-12 12:09:00,2010-03-12 12:10:00
Case 830,Inbound Call,Susi,2010-03-11 12:03:00,2010-03-11 12:09:00
Case 831,Inbound Call,Susi,2010-03-21 09:45:00,2010-03-21 10:11:00
Case 832,Inbound Call,Fred,2010-03-16 10:41:00,2010-03-16 10:42:00
Case 833,Handle Email,Samuil,2010-03-25 10:04:00,2010-03-25 10:09:00
Case 833,Handle Email,Samuil,2010-03-25 10:12:00,2010-03-25 10:12:00
Case 834,Handle Email,Mary,2010-03-11 14:25:00,2010-03-11 14:26:00
Case 834,Call Outbound,Mary,2010-03-11 14:28:00,2010-03-11 14:29:00
Case 834,Inbound Email,Wil,2010-03-12 22:34:00,2010-03-14 14:27:00
Case 834,Handle Email,Wil,2010-03-14 14:27:00,2010-03-14 14:30:00
Case 834,Email Outbound,Wil,2010-03-14 14:30:00,2010-03-14 14:30:00
Case 835,Inbound Call,Kenny,2010-03-14 08:44:00,2010-03-14 08:48:00
Case 836,Inbound Call,Monique,2010-03-27 17:39:00,2010-03-27 17:41:00
Case 836,Email Outbound,Monique,2010-03-28 12:35:00,2010-03-28 12:35:00
Case 836,Email Outbound,Monique,2010-03-28 12:40:00,2010-03-28 12:43:00
Case 837,Inbound Call,Steve,2010-03-13 16:28:00,2010-03-13 16:32:00
Case 838,Inbound Call,David,2010-03-19 09:21:00,2010-03-19 09:22:00
Case 839,Inbound Call,Steve,2010-03-05 15:09:00,2010-03-05 15:12:00
Case 840,Inbound Call,Nancy,2010-03-25 17:20:00,2010-03-25 17:24:00
Case 840,Handle Case,Mathias,2010-03-26 10:31:00,2010-03-26 10:33:00
Case 841,Inbound Call,Elena,2010-03-18 11:40:00,2010-03-18 11:41:00
Case 842,Inbound Call,Maja,2010-03-11 12:05:00,2010-03-11 12:07:00
Case 842,Handle Case,Maja,2010-03-14 12:57:00,2010-03-14 12:57:00
Case 843,Inbound Call,Irena,2010-03-21 12:50:00,2010-03-21 12:53:00
Case 844,Inbound Call,Erik,2010-03-12 10:33:00,2010-03-12 10:39:00
Case 844,Handle Case,David,2010-03-12 11:32:00,2010-03-12 11:32:00
Case 845,Inbound Email,Jochem,2010-03-31 20:45:00,2010-04-03 13:47:00
Case 845,Email Outbound,Jochem,2010-04-03 13:50:00,2010-04-03 13:58:00
Case 845,Handle Email,Jochem,2010-04-03 13:58:00,2010-04-03 13:58:00
Case 845,Handle Email,Jochem,2010-04-11 16:01:00,2010-04-11 16:02:00
Case 846,Inbound Call,Henk,2010-03-28 08:27:00,2010-03-28 08:28:00
Case 847,Inbound Call,Wil,2010-03-18 10:24:00,2010-03-18 10:26:00
Case 847,Inbound Call,Maja,2010-03-19 10:21:00,2010-03-19 10:21:00
Case 848,Inbound Call,Nancy,2010-03-22 17:39:00,2010-03-22 17:44:00
Case 849,Inbound Email,Richard,2010-03-29 12:49:00,2010-03-29 12:50:00
Case 849,Call Outbound,Richard,2010-03-29 12:53:00,2010-03-29 12:54:00
Case 849,Inbound Email,Richard,2010-03-29 12:58:00,2010-03-29 12:58:00
Case 849,Email Outbound,Richard,2010-03-29 12:58:00,2010-03-29 12:59:00
Case 850,Inbound Call,Kenny,2010-03-28 11:04:00,2010-03-28 11:17:00
Case 850,Handle Case,Kenny,2010-04-01 11:24:00,2010-04-01 11:28:00
Case 850,Handle Case,Kenny,2010-04-02 10:57:00,2010-04-02 11:02:00
Case 851,Inbound Call,Clark,2010-03-06 17:08:00,2010-03-06 17:11:00
Case 852,Inbound Email,Steffi,2010-03-23 13:19:00,2010-03-25 14:01:00
Case 852,Email Outbound,Steffi,2010-03-25 14:06:00,2010-03-25 14:10:00
Case 852,Handle Email,Steffi,2010-03-25 14:11:00,2010-03-25 14:11:00
Case 853,Inbound Call,Michael,2010-03-06 16:44:00,2010-03-06 16:50:00
Case 853,Handle Case,Michael,2010-03-07 16:18:00,2010-03-07 16:29:00
Case 853,Call Outbound,Michael,2010-03-12 11:56:00,2010-03-12 11:58:00
Case 854,Inbound Call,David,2010-03-12 09:37:00,2010-03-12 09:41:00
Case 854,Handle Case,Jochem,2010-03-19 14:38:00,2010-03-19 14:50:00
Case 854,Call Outbound,Jochem,2010-03-19 14:53:00,2010-03-19 14:55:00
Case 854,Call Outbound,Jochem,2010-03-20 14:36:00,2010-03-20 14:41:00
Case 854,Handle Case,Jochem,2010-03-21 13:10:00,2010-03-21 14:14:00
Case 854,Handle Case,Jochem,2010-03-25 13:21:00,2010-03-25 13:21:00
Case 855,Inbound Call,Anne,2010-03-04 11:11:00,2010-03-04 11:13:00
Case 856,Inbound Call,Elena,2010-03-29 08:14:00,2010-03-29 08:15:00
Case 856,Handle Case,Elena,2010-03-29 08:16:00,2010-03-29 08:16:00
Case 857,Inbound Call,Johan,2010-03-15 08:35:00,2010-03-15 08:38:00
Case 858,Inbound Call,Kenny,2010-03-19 08:21:00,2010-03-19 08:32:00
Case 859,Inbound Call,Christian,2010-03-29 12:10:00,2010-03-29 12:13:00
Case 860,Inbound Call,Maja,2010-03-06 10:42:00,2010-03-06 10:43:00
Case 861,Inbound Call,Wil,2010-03-15 10:51:00,2010-03-15 10:52:00
Case 862,Inbound Call,Patrick,2010-03-26 15:14:00,2010-03-26 15:26:00
Case 863,Inbound Call,David,2010-03-13 14:55:00,2010-03-13 14:56:00
Case 864,Inbound Call,Clark,2010-03-05 16:00:00,2010-03-05 16:01:00
Case 865,Inbound Call,Steffi,2010-03-22 13:15:00,2010-03-22 13:19:00
Case 866,Inbound Call,Maja,2010-03-11 10:07:00,2010-03-11 10:10:00
Case 867,Inbound Call,Ton,2010-03-07 15:56:00,2010-03-07 16:00:00
Case 867,Handle Case,Stephanie,2010-03-08 07:20:00,2010-03-08 07:23:00
Case 867,Handle Case,Megan,2010-03-13 09:04:00,2010-03-13 09:05:00
Case 867,Handle Case,Stephanie,2010-03-13 11:52:00,2010-03-13 11:52:00
Case 868,Handle Case,Samuil,2010-03-04 11:49:00,2010-03-04 11:57:00
Case 868,Handle Email,Samuil,2010-03-07 14:17:00,2010-03-07 14:25:00
Case 868,Handle Email,Samuil,2010-03-07 14:26:00,2010-03-07 14:26:00
Case 869,Inbound Call,Karen,2010-03-16 10:47:00,2010-03-16 10:48:00
Case 870,Inbound Call,Maja,2010-03-13 10:35:00,2010-03-13 10:37:00
Case 870,Handle Case,Mathias,2010-03-14 06:50:00,2010-03-14 06:56:00
Case 871,Inbound Call,Steve,2010-03-28 17:53:00,2010-03-28 17:56:00
Case 872,Inbound Call,Monique,2010-03-29 17:05:00,2010-03-29 17:06:00
Case 872,Inbound Call,Monique,2010-03-29 17:11:00,2010-03-29 17:11:00
Case 873,Inbound Call,Steffi,2010-03-07 10:07:00,2010-03-07 10:15:00
Case 874,Inbound Call,Elena,2010-03-23 09:10:00,2010-03-23 09:15:00
Case 874,Inbound Call,Harold,2010-04-15 16:11:00,2010-04-15 16:13:00
Case 875,Inbound Call,Anne,2010-03-26 14:37:00,2010-03-26 14:43:00
Case 875,Handle Case,Harold,2010-03-26 15:13:00,2010-03-26 15:15:00
Case 875,Handle Case,David,2010-03-27 10:11:00,2010-03-27 10:13:00
Case 875,Inbound Call,Wil,2010-04-02 11:07:00,2010-04-02 11:07:00
Case 875,Inbound Call,Irena,2010-04-05 12:19:00,2010-04-05 12:25:00
Case 875,Inbound Call,Karen,2010-04-05 13:12:00,2010-04-05 13:15:00
Case 875,Handle Case,David,2010-04-10 07:45:00,2010-04-10 07:46:00
Case 875,Call Outbound,Karen,2010-04-17 14:13:00,2010-04-17 14:14:00
Case 875,Call Outbound,Karen,2010-04-18 12:54:00,2010-04-18 12:57:00
Case 875,Call Outbound,Karen,2010-04-23 15:58:00,2010-04-23 16:01:00
Case 875,Call Outbound,Karen,2010-04-24 11:49:00,2010-04-24 11:50:00
Case 875,Inbound Call,Irena,2010-04-26 11:19:00,2010-04-26 11:21:00
Case 876,Inbound Call,Henk,2010-03-13 12:01:00,2010-03-13 12:03:00
Case 876,Handle Case,Mathias,2010-03-14 07:08:00,2010-03-14 07:10:00
Case 876,Inbound Call,Christian,2010-03-15 11:54:00,2010-03-15 11:55:00
Case 876,Handle Case,Mathias,2010-03-18 07:27:00,2010-03-18 07:35:00
Case 877,Inbound Email,Samuil,2010-03-17 22:00:00,2010-03-19 09:50:00
Case 877,Email Outbound,Samuil,2010-03-19 09:54:00,2010-03-19 09:55:00
Case 877,Handle Email,Samuil,2010-03-19 09:55:00,2010-03-19 09:55:00
Case 878,Inbound Call,Irena,2010-03-25 08:09:00,2010-03-25 08:10:00
Case 879,Inbound Email,Mariska,2010-03-26 12:15:00,2010-03-27 09:02:00
Case 879,Email Outbound,Mariska,2010-03-27 09:06:00,2010-03-27 09:11:00
Case 879,Handle Case,Mariska,2010-03-27 09:11:00,2010-03-27 09:11:00
Case 880,Inbound Email,Samuil,2010-03-27 13:20:00,2010-03-28 06:39:00
Case 880,Email Outbound,Samuil,2010-03-28 06:46:00,2010-03-28 06:47:00
Case 880,Handle Email,Samuil,2010-03-28 06:47:00,2010-03-28 06:47:00
Case 881,Inbound Call,Steffi,2010-03-07 10:32:00,2010-03-07 10:38:00
Case 882,Inbound Call,Elena,2010-03-28 12:38:00,2010-03-28 12:51:00
Case 883,Inbound Email,Mary,2010-03-03 17:18:00,2010-03-06 11:54:00
Case 883,Email Outbound,Mary,2010-03-06 11:56:00,2010-03-06 11:58:00
Case 883,Handle Email,Mary,2010-03-06 11:58:00,2010-03-06 11:58:00
Case 884,Inbound Call,Kenny,2010-03-28 09:40:00,2010-03-28 09:40:00
Case 885,Inbound Call,Nancy,2010-03-28 17:57:00,2010-03-28 17:59:00
Case 886,Inbound Call,Fred,2010-03-16 08:35:00,2010-03-16 08:43:00
Case 886,Inbound Call,David,2010-03-16 10:08:00,2010-03-16 10:10:00
Case 887,Inbound Call,Steve,2010-03-22 17:44:00,2010-03-22 17:49:00
Case 887,Inbound Call,Nancy,2010-03-22 17:57:00,2010-03-22 17:58:00
Case 887,Inbound Call,Jochem,2010-03-26 17:14:00,2010-03-26 17:15:00
Case 888,Inbound Call,Christian,2010-03-21 12:00:00,2010-03-21 12:01:00
Case 889,Inbound Call,Samuil,2010-03-12 09:08:00,2010-03-12 09:10:00
Case 890,Inbound Call,Karen,2010-03-04 10:00:00,2010-03-04 10:01:00
Case 891,Inbound Call,Henk,2010-03-13 08:56:00,2010-03-13 08:56:00
Case 892,Inbound Call,Anne,2010-03-05 10:36:00,2010-03-05 10:38:00
Case 893,Inbound Call,Jochem,2010-03-19 17:27:00,2010-03-19 17:28:00
Case 894,Inbound Call,Richard,2010-03-27 09:19:00,2010-03-27 09:26:00
Case 895,Inbound Call,Mathias,2010-03-25 08:46:00,2010-03-25 08:48:00
Case 896,Inbound Call,Nancy,2010-03-13 15:59:00,2010-03-13 16:14:00
Case 896,Handle Case,Harold,2010-03-15 12:53:00,2010-03-15 12:54:00
Case 896,Handle Case,David,2010-03-18 14:40:00,2010-03-18 14:41:00
Case 896,Inbound Call,Christian,2010-04-02 11:37:00,2010-04-02 11:45:00
Case 896,Call Outbound,Karen,2010-04-08 14:30:00,2010-04-08 14:32:00
Case 897,Inbound Call,Steve,2010-03-13 15:59:00,2010-03-13 16:04:00
Case 898,Inbound Call,Richard,2010-03-15 09:18:00,2010-03-15 09:32:00
Case 899,Inbound Call,Jochem,2010-03-04 16:42:00,2010-03-04 16:43:00
Case 900,Inbound Call,Nancy,2010-03-11 16:27:00,2010-03-11 16:30:00
Case 900,Handle Case,Nancy,2010-03-12 12:17:00,2010-03-12 12:17:00
Case 900,Call Outbound,Nancy,2010-03-14 12:17:00,2010-03-14 12:19:00
Case 900,Call Outbound,Nancy,2010-03-15 13:35:00,2010-03-15 13:37:00
Case 900,Handle Case,Nancy,2010-03-19 13:32:00,2010-03-19 13:37:00
Case 900,Call Outbound,Nancy,2010-03-28 14:19:00,2010-03-28 14:21:00
Case 900,Handle Case,Nancy,2010-03-29 14:43:00,2010-03-29 14:44:00
Case 901,Inbound Call,Jochem,2010-03-05 14:41:00,2010-03-05 14:42:00
Case 902,Inbound Email,Christian,2010-03-29 08:21:00,2010-04-01 12:57:00
Case 902,Handle Email,Christian,2010-04-01 12:57:00,2010-04-01 13:01:00
Case 902,Email Outbound,Christian,2010-04-01 13:01:00,2010-04-01 13:02:00
Case 903,Inbound Call,Richard,2010-03-05 08:06:00,2010-03-05 08:18:00
Case 903,Inbound Call,Ton,2010-03-07 13:43:00,2010-03-07 13:49:00
Case 903,Handle Case,Helen,2010-03-08 07:07:00,2010-03-08 07:09:00
Case 903,Inbound Call,Erik,2010-03-08 08:11:00,2010-03-08 08:12:00
Case 904,Inbound Call,Steffi,2010-03-27 10:53:00,2010-03-27 11:07:00
Case 904,Handle Case,Mathias,2010-03-28 07:34:00,2010-03-28 07:36:00
Case 905,Inbound Call,Irena,2010-03-06 10:49:00,2010-03-06 10:54:00
Case 906,Inbound Email,Samuil,2010-03-24 16:28:00,2010-03-26 09:59:00
Case 906,Email Outbound,Samuil,2010-03-26 10:05:00,2010-03-26 10:10:00
Case 906,Handle Email,Samuil,2010-03-26 10:10:00,2010-03-26 10:10:00
Case 906,Inbound Email,Samuil,2010-03-26 13:41:00,2010-03-27 12:06:00
Case 906,Email Outbound,Samuil,2010-03-27 12:08:00,2010-03-27 12:09:00
Case 906,Handle Email,Samuil,2010-03-27 12:09:00,2010-03-27 12:09:00
Case 907,Inbound Call,Johan,2010-03-13 13:03:00,2010-03-13 13:04:00
Case 908,Inbound Call,Wil,2010-03-26 10:17:00,2010-03-26 10:19:00
Case 909,Inbound Call,Richard,2010-03-21 10:27:00,2010-03-21 10:28:00
Case 910,Inbound Call,Johan,2010-03-25 10:03:00,2010-03-25 10:07:00
Case 911,Inbound Call,Harold,2010-03-26 16:37:00,2010-03-26 16:56:00
Case 912,Inbound Email,Mary,2010-03-03 11:54:00,2010-03-06 08:55:00
Case 912,Email Outbound,Mary,2010-03-06 08:56:00,2010-03-06 08:58:00
Case 912,Handle Email,Mary,2010-03-06 08:58:00,2010-03-06 08:58:00
Case 913,Inbound Call,Karen,2010-03-06 14:57:00,2010-03-06 15:00:00
Case 914,Inbound Call,Erik,2010-03-26 10:01:00,2010-03-26 10:02:00
Case 915,Inbound Call,Ton,2010-03-05 15:32:00,2010-03-05 15:34:00
Case 916,Inbound Call,Susi,2010-03-11 08:02:00,2010-03-11 08:07:00
Case 917,Inbound Call,Elena,2010-03-12 09:26:00,2010-03-12 09:27:00
Case 917,Inbound Call,Elena,2010-03-12 09:32:00,2010-03-12 09:33:00
Case 918,Inbound Call,Mary,2010-03-30 09:16:00,2010-03-30 09:17:00
Case 918,Handle Case,Mary,2010-03-30 09:22:00,2010-03-30 09:23:00
Case 919,Inbound Call,Henk,2010-03-19 10:24:00,2010-03-19 10:26:00
Case 919,Inbound Call,Monique,2010-04-10 17:54:00,2010-04-10 17:55:00
Case 920,Inbound Call,Susi,2010-03-15 10:25:00,2010-03-15 10:31:00
Case 920,Handle Case,Mathias,2010-03-18 06:55:00,2010-03-18 06:56:00
Case 921,Inbound Call,Johan,2010-03-19 07:51:00,2010-03-19 07:51:00
Case 922,Inbound Call,Jochem,2010-03-28 14:01:00,2010-03-28 14:03:00
Case 923,Email Outbound,Mary,2010-03-13 16:12:00,2010-03-13 16:12:00
Case 923,Email Outbound,Mary,2010-03-13 16:13:00,2010-03-13 16:21:00
Case 924,Inbound Call,Steve,2010-03-05 16:51:00,2010-03-05 16:57:00
Case 925,Inbound Call,Jochem,2010-03-28 13:57:00,2010-03-28 13:58:00
Case 926,Inbound Call,Anne,2010-03-06 09:15:00,2010-03-06 09:18:00
Case 927,Inbound Call,Steve,2010-03-06 17:19:00,2010-03-06 17:20:00
Case 928,Inbound Call,Jochem,2010-03-22 13:57:00,2010-03-22 13:58:00
Case 928,Inbound Call,Johan,2010-03-28 09:31:00,2010-03-28 09:32:00
Case 929,Inbound Call,Maja,2010-03-08 12:32:00,2010-03-08 12:33:00
Case 930,Inbound Call,Erik,2010-03-05 07:43:00,2010-03-05 07:44:00
