case_id,resource,activity_name,start_timestamp,end_timestamp,agent
288,Appraiser-000002,Appraise property,2023-03-07 08:44:03.238000+00:00,2023-03-07 08:57:54.255000+00:00,3
288,AML Investigator-000001,AML check,2023-03-07 08:44:03.238000+00:00,2023-03-07 09:24:11.254000+00:00,7
288,Clerk-000004,Check credit history,2023-03-07 08:44:03.238000+00:00,2023-03-07 09:36:48.536000+00:00,6
288,Loan Officer-000004,Assess loan risk,2023-03-07 09:36:48.536000+00:00,2023-03-07 09:56:48.536000+00:00,16
288,Loan Officer-000003,Design loan offer,2023-03-07 09:56:48.536000+00:00,2023-03-07 10:12:53.292000+00:00,15
288,Senior Officer-000001,Approve loan offer,2023-03-07 10:12:53.292000+00:00,2023-03-07 10:32:53.292000+00:00,14
288,Clerk-000002,Cancel application,2023-03-07 10:32:53.292000+00:00,2023-03-07 10:37:53.292000+00:00,2
289,Clerk-000002,Check application form completeness,2023-03-07 08:30:00+00:00,2023-03-07 09:39:27.767000+00:00,2
289,AML Investigator-000002,AML check,2023-03-07 09:39:27.767000+00:00,2023-03-07 09:57:20.406000+00:00,13
289,Clerk-000003,Check credit history,2023-03-07 09:39:27.767000+00:00,2023-03-07 10:14:05.283000+00:00,1
289,Appraiser-000002,Appraise property,2023-03-07 09:43:20.551000+00:00,2023-03-07 10:28:15.181000+00:00,3
289,Loan Officer-000004,Assess loan risk,2023-03-07 10:28:15.181000+00:00,2023-03-07 10:48:15.181000+00:00,16
289,Loan Officer-000001,Design loan offer,2023-03-07 10:48:15.181000+00:00,2023-03-07 10:48:28.832000+00:00,11
289,Senior Officer-000002,Approve loan offer,2023-03-07 10:48:28.832000+00:00,2023-03-07 11:08:28.832000+00:00,17
289,Clerk-000001,Approve application,2023-03-07 11:08:28.832000+00:00,2023-03-07 11:13:28.832000+00:00,0
290,Clerk-000001,Check application form completeness,2023-03-07 09:00:00+00:00,2023-03-07 09:03:50.432000+00:00,0
290,AML Investigator-000002,AML check,2023-03-07 09:03:50.432000+00:00,2023-03-07 09:19:00.031000+00:00,13
290,Clerk-000008,Check credit history,2023-03-07 09:03:50.432000+00:00,2023-03-07 09:25:25.145000+00:00,10
290,Appraiser-000002,Appraise property,2023-03-07 09:03:50.432000+00:00,2023-03-07 09:43:20.551000+00:00,3
290,Loan Officer-000001,Assess loan risk,2023-03-07 09:43:20.551000+00:00,2023-03-07 10:03:20.551000+00:00,11
290,Clerk-000008,Reject application,2023-03-07 10:03:20.551000+00:00,2023-03-07 10:13:20.551000+00:00,10
291,Clerk-000006,Check application form completeness,2023-03-07 09:30:00+00:00,2023-03-07 09:33:16.482000+00:00,5
291,Clerk-000007,Return application back to applicant,2023-03-07 09:33:16.482000+00:00,2023-03-07 09:38:16.482000+00:00,9
291,Applicant-000001,Applicant completes form,2023-03-07 09:38:16.482000+00:00,2023-03-07 10:38:16.482000+00:00,18
291,Clerk-000008,Check application form completeness,2023-03-07 10:38:16.482000+00:00,2023-03-07 11:22:41.972000+00:00,10
291,AML Investigator-000001,AML check,2023-03-07 11:22:41.972000+00:00,2023-03-07 11:32:52.921000+00:00,7
291,Clerk-000002,Check credit history,2023-03-07 11:22:41.972000+00:00,2023-03-07 11:55:40.178000+00:00,2
291,Appraiser-000002,Appraise property,2023-03-07 11:22:41.972000+00:00,2023-03-07 12:07:21.085000+00:00,3
291,Loan Officer-000001,Assess loan risk,2023-03-07 12:07:21.085000+00:00,2023-03-07 12:27:21.085000+00:00,11
291,Clerk-000007,Reject application,2023-03-07 12:27:21.085000+00:00,2023-03-07 12:37:21.085000+00:00,9
292,Clerk-000001,Check application form completeness,2023-03-07 10:00:00+00:00,2023-03-07 10:32:22.231000+00:00,0
292,Appraiser-000001,Appraise property,2023-03-07 10:32:22.231000+00:00,2023-03-07 10:43:18.085000+00:00,8
292,Clerk-000007,Check credit history,2023-03-07 10:32:22.231000+00:00,2023-03-07 10:55:31.543000+00:00,9
292,AML Investigator-000001,AML check,2023-03-07 10:32:22.231000+00:00,2023-03-07 11:20:55.546000+00:00,7
292,Loan Officer-000003,Assess loan risk,2023-03-07 11:20:55.546000+00:00,2023-03-07 11:40:55.546000+00:00,15
292,Clerk-000007,Reject application,2023-03-07 11:40:55.546000+00:00,2023-03-07 11:50:55.546000+00:00,9
293,Clerk-000004,Check application form completeness,2023-03-07 10:30:00+00:00,2023-03-07 10:36:35.120000+00:00,6
293,AML Investigator-000002,AML check,2023-03-07 10:36:35.120000+00:00,2023-03-07 10:40:55.949000+00:00,13
293,Clerk-000005,Check credit history,2023-03-07 10:36:35.120000+00:00,2023-03-07 10:41:34.699000+00:00,4
293,Appraiser-000002,Appraise property,2023-03-07 10:36:35.120000+00:00,2023-03-07 10:52:20.044000+00:00,3
293,Loan Officer-000002,Assess loan risk,2023-03-07 10:52:20.044000+00:00,2023-03-07 11:12:20.044000+00:00,12
293,Clerk-000004,Reject application,2023-03-07 11:12:20.044000+00:00,2023-03-07 11:22:20.044000+00:00,6
294,Clerk-000003,Check application form completeness,2023-03-07 11:00:00+00:00,2023-03-07 11:08:27.812000+00:00,1
294,AML Investigator-000002,AML check,2023-03-07 11:08:27.812000+00:00,2023-03-07 11:33:22.170000+00:00,13
294,Appraiser-000001,Appraise property,2023-03-07 11:08:27.812000+00:00,2023-03-07 11:43:24.793000+00:00,8
294,Clerk-000006,Check credit history,2023-03-07 11:08:27.812000+00:00,2023-03-07 12:01:00.703000+00:00,5
294,Loan Officer-000004,Assess loan risk,2023-03-07 12:01:00.703000+00:00,2023-03-07 12:21:00.703000+00:00,16
294,Clerk-000008,Reject application,2023-03-07 12:21:00.703000+00:00,2023-03-07 12:31:00.703000+00:00,10
295,Clerk-000005,Check application form completeness,2023-03-07 11:30:00+00:00,2023-03-07 11:54:47.693000+00:00,4
295,AML Investigator-000001,AML check,2023-03-07 11:54:47.693000+00:00,2023-03-07 12:02:11.428000+00:00,7
295,Appraiser-000001,Appraise property,2023-03-07 11:54:47.693000+00:00,2023-03-07 12:04:21.853000+00:00,8
295,Clerk-000003,Check credit history,2023-03-07 11:54:47.693000+00:00,2023-03-07 12:19:16.237000+00:00,1
295,Loan Officer-000002,Assess loan risk,2023-03-07 12:19:16.237000+00:00,2023-03-07 12:39:16.237000+00:00,12
295,Loan Officer-000003,Design loan offer,2023-03-07 12:39:16.237000+00:00,2023-03-07 12:44:42.815000+00:00,15
295,Senior Officer-000001,Approve loan offer,2023-03-07 12:44:42.815000+00:00,2023-03-07 13:04:42.815000+00:00,14
295,Clerk-000001,Cancel application,2023-03-07 13:04:42.815000+00:00,2023-03-07 13:09:42.815000+00:00,0
296,Clerk-000001,Check application form completeness,2023-03-07 12:00:00+00:00,2023-03-07 12:07:15.234000+00:00,0
296,Clerk-000004,Check credit history,2023-03-07 12:07:15.234000+00:00,2023-03-07 12:09:17.027000+00:00,6
296,Appraiser-000001,Appraise property,2023-03-07 12:07:15.234000+00:00,2023-03-07 13:10:19.069000+00:00,8
296,AML Investigator-000002,AML check,2023-03-07 12:07:15.234000+00:00,2023-03-07 13:28:31.531000+00:00,13
296,Loan Officer-000004,Assess loan risk,2023-03-07 13:28:31.531000+00:00,2023-03-07 13:48:31.531000+00:00,16
296,Clerk-000007,Reject application,2023-03-07 13:48:31.531000+00:00,2023-03-07 13:58:31.531000+00:00,9
297,Clerk-000005,Check application form completeness,2023-03-07 12:30:00+00:00,2023-03-07 12:53:48.829000+00:00,4
297,AML Investigator-000001,AML check,2023-03-07 12:53:48.829000+00:00,2023-03-07 13:03:03.044000+00:00,7
297,Appraiser-000002,Appraise property,2023-03-07 12:53:48.829000+00:00,2023-03-07 13:03:57.671000+00:00,3
297,Clerk-000002,Check credit history,2023-03-07 12:53:48.829000+00:00,2023-03-07 13:30:01.267000+00:00,2
297,Loan Officer-000001,Assess loan risk,2023-03-07 13:30:01.267000+00:00,2023-03-07 13:50:01.267000+00:00,11
297,Clerk-000005,Reject application,2023-03-07 13:50:01.267000+00:00,2023-03-07 14:00:01.267000+00:00,4
298,Clerk-000006,Check application form completeness,2023-03-07 13:00:00+00:00,2023-03-07 13:28:33.101000+00:00,5
298,Appraiser-000002,Appraise property,2023-03-07 13:28:33.101000+00:00,2023-03-07 13:42:12.627000+00:00,3
298,Clerk-000004,Check credit history,2023-03-07 13:28:33.101000+00:00,2023-03-07 13:57:48.327000+00:00,6
298,AML Investigator-000001,AML check,2023-03-07 13:28:33.101000+00:00,2023-03-07 13:58:24.591000+00:00,7
298,Loan Officer-000002,Assess loan risk,2023-03-07 13:58:24.591000+00:00,2023-03-07 14:18:24.591000+00:00,12
298,Loan Officer-000003,Design loan offer,2023-03-07 14:18:24.591000+00:00,2023-03-07 14:18:26.868000+00:00,15
298,Senior Officer-000002,Approve loan offer,2023-03-07 14:18:26.868000+00:00,2023-03-07 14:38:26.868000+00:00,17
298,Clerk-000008,Approve application,2023-03-07 14:38:26.868000+00:00,2023-03-07 14:43:26.868000+00:00,10
299,Clerk-000003,Check application form completeness,2023-03-07 13:30:00+00:00,2023-03-07 13:32:44.143000+00:00,1
299,Clerk-000008,Return application back to applicant,2023-03-07 13:32:44.143000+00:00,2023-03-07 13:37:44.143000+00:00,10
299,Applicant-000001,Applicant completes form,2023-03-07 13:37:44.143000+00:00,2023-03-07 14:37:44.143000+00:00,18
299,Clerk-000003,Check application form completeness,2023-03-07 14:37:44.143000+00:00,2023-03-08 07:12:37.751000+00:00,1
299,AML Investigator-000002,AML check,2023-03-08 07:12:37.751000+00:00,2023-03-08 07:38:29.719000+00:00,13
299,Clerk-000001,Check credit history,2023-03-08 07:12:37.751000+00:00,2023-03-08 08:21:23.535000+00:00,0
299,Appraiser-000002,Appraise property,2023-03-08 07:14:21.771000+00:00,2023-03-08 08:27:35.752000+00:00,3
299,Loan Officer-000004,Assess loan risk,2023-03-08 08:27:35.752000+00:00,2023-03-08 08:47:35.752000+00:00,16
299,Loan Officer-000001,Design loan offer,2023-03-08 08:47:35.752000+00:00,2023-03-08 08:52:11.406000+00:00,11
299,Senior Officer-000002,Approve loan offer,2023-03-08 08:52:11.406000+00:00,2023-03-08 09:12:11.406000+00:00,17
299,Clerk-000007,Cancel application,2023-03-08 09:12:11.406000+00:00,2023-03-08 09:17:11.406000+00:00,9
300,Clerk-000001,Check application form completeness,2023-03-07 14:00:00+00:00,2023-03-07 14:34:23.292000+00:00,0
300,Clerk-000002,Check credit history,2023-03-07 14:34:23.292000+00:00,2023-03-07 14:38:54.973000+00:00,2
300,Appraiser-000001,Appraise property,2023-03-07 14:34:23.292000+00:00,2023-03-07 14:42:59.040000+00:00,8
300,AML Investigator-000002,AML check,2023-03-07 14:34:23.292000+00:00,2023-03-08 07:01:34.762000+00:00,13
300,Loan Officer-000004,Assess loan risk,2023-03-08 07:01:34.762000+00:00,2023-03-08 07:21:34.762000+00:00,16
300,Loan Officer-000001,Design loan offer,2023-03-08 07:21:34.762000+00:00,2023-03-08 07:25:31.083000+00:00,11
300,Senior Officer-000001,Approve loan offer,2023-03-08 07:25:31.083000+00:00,2023-03-08 07:45:31.083000+00:00,14
300,Clerk-000006,Approve application,2023-03-08 07:45:31.083000+00:00,2023-03-08 07:50:31.083000+00:00,5
301,Clerk-000006,Check application form completeness,2023-03-07 14:30:00+00:00,2023-03-07 14:42:57.125000+00:00,5
301,Clerk-000004,Check credit history,2023-03-07 14:42:57.125000+00:00,2023-03-07 14:54:37.040000+00:00,6
301,Appraiser-000002,Appraise property,2023-03-07 14:42:57.125000+00:00,2023-03-08 07:14:21.771000+00:00,3
301,AML Investigator-000001,AML check,2023-03-07 14:42:57.125000+00:00,2023-03-08 07:26:38.893000+00:00,7
301,Loan Officer-000002,Assess loan risk,2023-03-08 07:26:38.893000+00:00,2023-03-08 07:46:38.893000+00:00,12
301,Clerk-000008,Reject application,2023-03-08 07:46:38.893000+00:00,2023-03-08 07:56:38.893000+00:00,10
302,Clerk-000007,Check application form completeness,2023-03-07 15:00:00+00:00,2023-03-08 07:11:25.971000+00:00,9
302,AML Investigator-000002,AML check,2023-03-08 07:11:25.971000+00:00,2023-03-08 07:11:59.666000+00:00,13
302,Appraiser-000001,Appraise property,2023-03-08 07:11:25.971000+00:00,2023-03-08 07:14:40.225000+00:00,8
302,Clerk-000005,Check credit history,2023-03-08 07:11:25.971000+00:00,2023-03-08 07:36:55.937000+00:00,4
302,Loan Officer-000003,Assess loan risk,2023-03-08 07:36:55.937000+00:00,2023-03-08 07:56:55.937000+00:00,15
302,Clerk-000007,Reject application,2023-03-08 07:56:55.937000+00:00,2023-03-08 08:06:55.937000+00:00,9
303,Clerk-000002,Check application form completeness,2023-03-08 07:30:00+00:00,2023-03-08 07:46:41.995000+00:00,2
303,Appraiser-000001,Appraise property,2023-03-08 07:46:41.995000+00:00,2023-03-08 07:58:58.311000+00:00,8
303,Clerk-000004,Check credit history,2023-03-08 07:46:41.995000+00:00,2023-03-08 08:03:26.662000+00:00,6
303,AML Investigator-000001,AML check,2023-03-08 07:46:41.995000+00:00,2023-03-08 09:44:49.843000+00:00,7
303,Loan Officer-000004,Assess loan risk,2023-03-08 09:44:49.843000+00:00,2023-03-08 10:04:49.843000+00:00,16
303,Clerk-000008,Reject application,2023-03-08 10:04:49.843000+00:00,2023-03-08 10:14:49.843000+00:00,10
304,Clerk-000003,Check application form completeness,2023-03-08 08:00:00+00:00,2023-03-08 08:18:41.994000+00:00,1
304,AML Investigator-000002,AML check,2023-03-08 08:18:41.994000+00:00,2023-03-08 08:19:00.538000+00:00,13
304,Clerk-000005,Check credit history,2023-03-08 08:18:41.994000+00:00,2023-03-08 08:28:07.334000+00:00,4
304,Appraiser-000001,Appraise property,2023-03-08 08:18:41.994000+00:00,2023-03-08 09:29:01.635000+00:00,8
304,Loan Officer-000002,Assess loan risk,2023-03-08 09:29:01.635000+00:00,2023-03-08 09:49:01.635000+00:00,12
304,Loan Officer-000001,Design loan offer,2023-03-08 09:49:01.635000+00:00,2023-03-08 09:54:54.093000+00:00,11
304,Senior Officer-000001,Approve loan offer,2023-03-08 09:54:54.093000+00:00,2023-03-08 10:14:54.093000+00:00,14
304,Clerk-000003,Cancel application,2023-03-08 10:14:54.093000+00:00,2023-03-08 10:19:54.093000+00:00,1
305,Clerk-000002,Check application form completeness,2023-03-08 08:30:00+00:00,2023-03-08 08:38:01.260000+00:00,2
305,Clerk-000006,Return application back to applicant,2023-03-08 08:38:01.260000+00:00,2023-03-08 08:43:01.260000+00:00,5
305,Applicant-000001,Applicant completes form,2023-03-08 08:43:01.260000+00:00,2023-03-08 09:43:01.260000+00:00,18
305,Clerk-000005,Check application form completeness,2023-03-08 09:43:01.260000+00:00,2023-03-08 10:06:36.411000+00:00,4
305,AML Investigator-000001,AML check,2023-03-08 10:06:36.411000+00:00,2023-03-08 10:18:42.206000+00:00,7
305,Clerk-000007,Check credit history,2023-03-08 10:06:36.411000+00:00,2023-03-08 10:45:21.136000+00:00,9
305,Appraiser-000002,Appraise property,2023-03-08 10:06:36.411000+00:00,2023-03-08 10:46:00.332000+00:00,3
305,Loan Officer-000002,Assess loan risk,2023-03-08 10:46:00.332000+00:00,2023-03-08 11:06:00.332000+00:00,12
305,Loan Officer-000004,Design loan offer,2023-03-08 11:06:00.332000+00:00,2023-03-08 11:06:25.498000+00:00,16
305,Senior Officer-000002,Approve loan offer,2023-03-08 11:06:25.498000+00:00,2023-03-08 11:26:25.498000+00:00,17
305,Clerk-000006,Cancel application,2023-03-08 11:26:25.498000+00:00,2023-03-08 11:31:25.498000+00:00,5
306,Clerk-000008,Check application form completeness,2023-03-08 09:00:00+00:00,2023-03-08 09:01:11.245000+00:00,10
306,Appraiser-000002,Appraise property,2023-03-08 09:01:11.245000+00:00,2023-03-08 09:36:51.960000+00:00,3
306,AML Investigator-000002,AML check,2023-03-08 09:01:11.245000+00:00,2023-03-08 09:37:35.490000+00:00,13
306,Clerk-000004,Check credit history,2023-03-08 09:01:11.245000+00:00,2023-03-08 10:01:37.433000+00:00,6
306,Loan Officer-000001,Assess loan risk,2023-03-08 10:01:37.433000+00:00,2023-03-08 10:21:37.433000+00:00,11
306,Loan Officer-000003,Design loan offer,2023-03-08 10:21:37.433000+00:00,2023-03-08 10:23:10.754000+00:00,15
306,Senior Officer-000001,Approve loan offer,2023-03-08 10:23:10.754000+00:00,2023-03-08 10:43:10.754000+00:00,14
306,Clerk-000004,Cancel application,2023-03-08 10:43:10.754000+00:00,2023-03-08 10:48:10.754000+00:00,6
307,Clerk-000003,Check application form completeness,2023-03-08 09:30:00+00:00,2023-03-08 09:30:19.781000+00:00,1
307,Appraiser-000001,Appraise property,2023-03-08 09:30:19.781000+00:00,2023-03-08 09:34:29.111000+00:00,8
307,Clerk-000001,Check credit history,2023-03-08 09:30:19.781000+00:00,2023-03-08 09:37:27.665000+00:00,0
307,AML Investigator-000002,AML check,2023-03-08 09:37:35.490000+00:00,2023-03-08 09:40:29.311000+00:00,13
307,Loan Officer-000003,Assess loan risk,2023-03-08 09:40:29.311000+00:00,2023-03-08 10:00:29.311000+00:00,15
307,Loan Officer-000002,Design loan offer,2023-03-08 10:00:29.311000+00:00,2023-03-08 10:00:41.936000+00:00,12
307,Senior Officer-000002,Approve loan offer,2023-03-08 10:00:41.936000+00:00,2023-03-08 10:20:41.936000+00:00,17
307,Clerk-000001,Approve application,2023-03-08 10:20:41.936000+00:00,2023-03-08 10:25:41.936000+00:00,0
308,Clerk-000002,Check application form completeness,2023-03-08 10:00:00+00:00,2023-03-08 10:01:19.520000+00:00,2
308,Clerk-000006,Check credit history,2023-03-08 10:01:19.520000+00:00,2023-03-08 10:24:58.857000+00:00,5
308,AML Investigator-000002,AML check,2023-03-08 10:01:19.520000+00:00,2023-03-08 10:33:33.159000+00:00,13
308,Appraiser-000001,Appraise property,2023-03-08 10:01:19.520000+00:00,2023-03-08 11:16:51.846000+00:00,8
308,Loan Officer-000001,Assess loan risk,2023-03-08 11:16:51.846000+00:00,2023-03-08 11:36:51.846000+00:00,11
308,Clerk-000004,Reject application,2023-03-08 11:36:51.846000+00:00,2023-03-08 11:46:51.846000+00:00,6
309,Clerk-000002,Check application form completeness,2023-03-08 10:30:00+00:00,2023-03-08 11:09:21.073000+00:00,2
309,AML Investigator-000001,AML check,2023-03-08 11:09:21.073000+00:00,2023-03-08 11:09:31.638000+00:00,7
309,Appraiser-000002,Appraise property,2023-03-08 11:09:21.073000+00:00,2023-03-08 11:22:46.970000+00:00,3
309,Clerk-000008,Check credit history,2023-03-08 11:09:21.073000+00:00,2023-03-08 11:28:52.998000+00:00,10
309,Loan Officer-000003,Assess loan risk,2023-03-08 11:28:52.998000+00:00,2023-03-08 11:48:52.998000+00:00,15
309,Loan Officer-000002,Design loan offer,2023-03-08 11:48:52.998000+00:00,2023-03-08 11:49:25.494000+00:00,12
309,Senior Officer-000001,Approve loan offer,2023-03-08 11:49:25.494000+00:00,2023-03-08 12:09:25.494000+00:00,14
309,Clerk-000005,Cancel application,2023-03-08 12:09:25.494000+00:00,2023-03-08 12:14:25.494000+00:00,4
310,Clerk-000005,Check application form completeness,2023-03-08 11:00:00+00:00,2023-03-08 11:20:24.948000+00:00,4
310,AML Investigator-000002,AML check,2023-03-08 11:20:24.948000+00:00,2023-03-08 11:59:56.598000+00:00,13
310,Clerk-000003,Check credit history,2023-03-08 11:20:24.948000+00:00,2023-03-08 12:56:25.685000+00:00,1
310,Appraiser-000001,Appraise property,2023-03-08 11:20:24.948000+00:00,2023-03-08 13:25:36.372000+00:00,8
310,Loan Officer-000001,Assess loan risk,2023-03-08 13:25:36.372000+00:00,2023-03-08 13:45:36.372000+00:00,11
310,Clerk-000003,Reject application,2023-03-08 13:45:36.372000+00:00,2023-03-08 13:55:36.372000+00:00,1
311,Clerk-000001,Check application form completeness,2023-03-08 11:30:00+00:00,2023-03-08 11:36:42.054000+00:00,0
311,Clerk-000007,Return application back to applicant,2023-03-08 11:36:42.054000+00:00,2023-03-08 11:41:42.054000+00:00,9
311,Applicant-000001,Applicant completes form,2023-03-08 11:41:42.054000+00:00,2023-03-08 12:41:42.054000+00:00,18
311,Clerk-000001,Check application form completeness,2023-03-08 12:41:42.054000+00:00,2023-03-08 12:53:44.264000+00:00,0
311,Clerk-000007,Check credit history,2023-03-08 12:53:44.264000+00:00,2023-03-08 13:10:12.350000+00:00,9
311,Appraiser-000002,Appraise property,2023-03-08 12:53:44.264000+00:00,2023-03-08 13:16:55.452000+00:00,3
311,AML Investigator-000002,AML check,2023-03-08 12:53:44.264000+00:00,2023-03-08 13:52:49.929000+00:00,13
311,Loan Officer-000004,Assess loan risk,2023-03-08 13:52:49.929000+00:00,2023-03-08 14:12:49.929000+00:00,16
